"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"26","4-2-1","10-1-1",300,100,0.25,15,12,1.61023512036508,0.0536732684969055,FALSE,FALSE
"27","4-2-1","10-2-1",300,100,0.25,19,5,1.59934196994955,0.0548723193735066,FALSE,FALSE
"28","4-2-1","1-2-1",300,100,0.25,22,20,2.06511342208819,0.0194561348701231,FALSE,TRUE
"29","4-2-1","5-1-3",300,100,0.25,13,11,-1.01388955412906,0.8446822718313,FALSE,FALSE
"30","4-2-1","3-1-2",300,100,0.25,13,19,-0.671464760467096,0.749037749280216,FALSE,FALSE
"31","4-2-1","2-2-2",300,100,0.25,21,12,0.860753366849888,0.194686946871331,FALSE,FALSE
"32","4-2-1","8-1-3",300,100,0.25,11,19,0.494919395047077,0.310328509709767,FALSE,FALSE
"33","4-2-1","2-2-6",300,100,0.25,23,24,-0.957663597103592,0.830883790646372,FALSE,FALSE
"34","4-2-1","10-2-2",300,100,0.25,23,23,0.494306562365131,0.310544845634086,FALSE,FALSE
"35","4-2-1","7-1-6",300,100,0.25,22,5,0.187256335179708,0.42572982841686,FALSE,FALSE
"36","4-2-1","8-1-6",300,100,0.25,23,3,1.08347267777192,0.139299335918981,FALSE,FALSE
"37","4-2-1","7-2-5",300,100,0.25,10,9,-0.653197264742181,0.743185443303438,FALSE,FALSE
"38","4-2-1","8-2-2",300,100,0.25,15,13,1.95777711874573,0.0251280857250492,FALSE,TRUE
"39","4-2-1","6-1-5",300,100,0.25,25,8,0.462092427729243,0.322007520087229,FALSE,FALSE
"40","4-2-1","6-1-1",300,100,0.25,8,23,1.03832798286476,0.149558692615926,FALSE,FALSE
"41","4-2-1","7-1-5",300,100,0.25,16,18,-0.241522945769824,0.595425082684251,FALSE,FALSE
"42","4-2-1","3-2-3",300,100,0.25,24,4,0.131306432859723,0.447766451583522,FALSE,FALSE
"43","4-2-1","6-2-1",300,100,0.25,7,21,-0.185695338177052,0.573658157832679,FALSE,FALSE
"44","4-2-1","9-2-5",300,100,0.25,23,10,-1.09684504544099,0.86364543245287,FALSE,FALSE
"45","4-2-1","9-1-3",300,100,0.25,23,8,0.13543408472149,0.446134338337022,FALSE,FALSE
"46","4-2-1","7-1-3",300,100,0.25,4,18,0.851256530758749,0.197313433121548,FALSE,FALSE
"47","4-2-1","9-2-1",300,100,0.25,11,15,-0.752548979356139,0.774139506641257,FALSE,FALSE
"48","4-2-1","3-2-4",300,100,0.25,4,24,1.24741111216736,0.106123397068357,FALSE,FALSE
"49","4-2-1","5-2-5",300,100,0.25,11,15,0.0259499648053841,0.489648623647874,FALSE,FALSE
"50","4-2-1","9-1-1",300,100,0.25,19,11,0.537955864181605,0.295303759716297,FALSE,FALSE
"51","4-2-1","5-2-4",300,100,0.25,8,23,1.71549840647221,0.0431269436517812,FALSE,TRUE
"52","4-2-1","5-1-5",300,100,0.25,15,17,2.36017160015425,0.00913324165672824,FALSE,TRUE
"53","4-2-1","9-1-4",300,100,0.25,17,10,-1.30545075765893,0.904130297813118,FALSE,FALSE
"54","4-2-1","8-2-3",300,100,0.25,4,22,-0.0710669054518702,0.528327746413162,FALSE,FALSE
"55","4-2-1","8-1-1",300,100,0.25,5,21,-0.87831006565368,0.810112262579525,FALSE,FALSE
"56","4-2-1","10-2-4",300,100,0.25,20,20,-1.48775489720126,0.931592227905733,FALSE,FALSE
"57","4-2-1","10-1-2",300,100,0.25,13,22,0.204836622599676,0.41884988646643,FALSE,FALSE
"58","4-2-1","7-1-2",300,100,0.25,14,14,-1.47032576206326,0.929263226513905,FALSE,FALSE
"59","4-2-1","6-2-2",300,100,0.25,21,4,-1.18599890665776,0.882188634350247,FALSE,FALSE
"60","4-2-1","9-1-2",300,100,0.25,23,11,0.0184062935741955,0.49265736587396,FALSE,FALSE
"61","4-2-1","5-1-4",300,100,0.25,17,19,0.871407299689015,0.191765900735831,FALSE,FALSE
"62","4-2-1","4-2-5",300,100,0.25,24,9,-1.41479114604528,0.92143512957724,FALSE,FALSE
"63","4-2-1","5-1-1",300,100,0.25,16,18,0.345032779671177,0.365034863790021,FALSE,FALSE
"64","4-2-1","4-1-1",300,100,0.25,9,17,0.51201965285448,0.304318627614684,FALSE,FALSE
"65","4-2-1","10-2-6",300,100,0.25,16,14,-0.789840443550013,0.785189521813599,FALSE,FALSE
"66","4-2-1","1-1-2",300,100,0.25,19,14,0.874221711110467,0.190998762326945,FALSE,FALSE
"67","4-2-1","6-2-5",300,100,0.25,15,16,-0.0790569415042095,0.53150633401426,FALSE,FALSE
"68","4-2-1","3-2-1",300,100,0.25,12,16,0,0.5,FALSE,FALSE
"69","4-2-1","3-2-2",300,100,0.25,14,20,-0.314934395500694,0.623594267195939,FALSE,FALSE
"70","4-2-1","5-2-3",300,100,0.25,21,17,-1.1302771320227,0.870820266330971,FALSE,FALSE
"71","4-2-1","10-1-6",300,100,0.25,11,23,0.938720972283969,0.173937011417382,FALSE,FALSE
"72","4-2-1","7-2-6",300,100,0.25,3,21,0.480079358519183,0.315585482518637,FALSE,FALSE
"73","4-2-1","2-2-5",300,100,0.25,19,9,0.12297974198582,0.451061569867961,FALSE,FALSE
"74","4-2-1","10-2-3",300,100,0.25,21,10,-0.802896541992091,0.788982732543436,FALSE,FALSE
"75","4-2-1","4-2-3",300,100,0.25,13,18,-0.44035242296399,0.670159061090772,FALSE,FALSE
"76","4-2-1","4-2-4",300,100,0.25,10,17,0.502096445253434,0.307799840286954,FALSE,FALSE
"77","4-2-1","1-2-5",300,100,0.25,21,19,1.17815248543176,0.119367910528266,FALSE,FALSE
"78","4-2-1","1-1-6",300,100,0.25,13,17,-1.48573718265241,0.931325674261,FALSE,FALSE
"79","4-2-1","1-1-1",300,100,0.25,6,24,-0.518475847365213,0.697936846335416,FALSE,FALSE
"80","4-2-1","3-2-6",300,100,0.25,3,21,0.741940826802374,0.229061594117708,FALSE,FALSE
"81","4-2-1","6-2-3",300,100,0.25,24,21,-0.841779147107587,0.800044206838557,FALSE,FALSE
"82","4-2-1","2-1-4",300,100,0.25,23,24,-0.532035331724218,0.702649237500429,FALSE,FALSE
"83","4-2-1","9-1-5",300,100,0.25,11,23,0.60740768794845,0.271790193851162,FALSE,FALSE
"84","4-2-1","2-2-1",300,100,0.25,24,15,0.0288675134594813,0.488485127660988,FALSE,FALSE
"85","4-2-1","7-2-4",300,100,0.25,14,11,-1.47811203391867,0.930311103202685,FALSE,FALSE
"86","4-2-1","9-2-4",300,100,0.25,9,21,2.73800507431859,0.00309065610812775,FALSE,TRUE
"87","4-2-1","6-1-3",300,100,0.25,24,21,-0.25025866535631,0.598806340094197,FALSE,FALSE
"88","4-2-1","3-1-6",300,100,0.25,3,21,0.218217890235992,0.413629673281356,FALSE,FALSE
"89","4-2-1","10-1-4",300,100,0.25,9,24,-0.56591645841811,0.7142747136475,FALSE,FALSE
"90","4-2-1","6-1-4",300,100,0.25,17,14,-0.912966813943062,0.819370002227491,FALSE,FALSE
"91","4-2-1","7-2-1",300,100,0.25,18,8,0.333333333333333,0.369441340181764,FALSE,FALSE
"92","4-2-1","7-1-4",300,100,0.25,21,24,0.136504726557987,0.445711144137128,FALSE,FALSE
"93","4-2-1","10-1-5",300,100,0.25,19,10,-0.871779788708135,0.808335738675911,FALSE,FALSE
"94","4-2-1","8-2-4",300,100,0.25,17,19,0.839719761518506,0.200532765630885,FALSE,FALSE
"95","4-2-1","2-2-4",300,100,0.25,16,17,0.864525791570534,0.193649559146778,FALSE,FALSE
"96","4-2-1","2-1-1",300,100,0.25,24,10,-2.00321170694891,0.977422715187861,FALSE,FALSE
"97","4-2-1","5-2-1",300,100,0.25,13,20,0.700032319874431,0.241953560329317,FALSE,FALSE
"98","4-2-1","4-1-6",300,100,0.25,5,24,-0.635085296108588,0.737313606813149,FALSE,FALSE
"99","4-2-1","9-1-6",300,100,0.25,23,7,0.465822480189062,0.320671286300099,FALSE,FALSE
"100","4-2-1","2-1-6",300,100,0.25,18,17,-2.67339836603702,0.996245648757151,FALSE,FALSE
"101","4-2-1","2-1-5",300,100,0.25,24,15,-0.66395280956807,0.746639742561071,FALSE,FALSE
"102","4-2-1","8-2-1",300,100,0.25,19,11,-2.13030522215916,0.983426788648903,FALSE,FALSE
"103","4-2-1","6-1-2",300,100,0.25,21,12,0.37424059428256,0.354112662397239,FALSE,FALSE
"104","4-2-1","3-1-3",300,100,0.25,23,21,1.28058173461127,0.100170309500289,FALSE,FALSE
"105","4-2-1","8-2-6",300,100,0.25,20,4,-0.542217668469038,0.706165717475128,FALSE,FALSE
"106","4-2-1","3-1-4",300,100,0.25,20,4,-0.154919333848297,0.561557544273311,FALSE,FALSE
"107","4-2-1","1-2-2",300,100,0.25,14,14,0.873005921225062,0.191329925147126,FALSE,FALSE
"108","4-2-1","4-2-6",300,100,0.25,15,12,0.683130051063973,0.247262333941935,FALSE,FALSE
"109","4-2-1","4-1-5",300,100,0.25,14,15,-0.698297248755176,0.757504340266416,FALSE,FALSE
"110","4-2-1","8-1-5",300,100,0.25,5,24,0.404145188432738,0.343052978497778,FALSE,FALSE
"111","4-2-1","4-2-2",300,100,0.25,14,19,0.546388569444042,0.292399432849817,FALSE,FALSE
"112","4-2-1","1-2-3",300,100,0.25,16,18,0.552052447473883,0.290456210166599,FALSE,FALSE
"113","4-2-1","5-2-6",300,100,0.25,21,10,-1.56353537124776,0.941036638629428,FALSE,FALSE
"114","4-2-1","9-2-6",300,100,0.25,11,22,0.30551565469702,0.379986724421188,FALSE,FALSE
"115","4-2-1","8-1-2",300,100,0.25,17,19,-0.554531917983919,0.710392565977676,FALSE,FALSE
"116","4-2-1","1-2-6",300,100,0.25,19,14,0.546388569444042,0.292399432849817,FALSE,FALSE
"117","4-2-1","1-2-4",300,100,0.25,11,23,-1.85903565099374,0.968488957383779,FALSE,FALSE
"118","4-2-1","5-1-6",300,100,0.25,24,8,-1.34910183365666,0.911347870307392,FALSE,FALSE
"119","10-1-3","2-1-2",300,100,0.25,12,19,-1.01388388206727,0.844680918416321,FALSE,FALSE
"120","10-1-3","10-2-5",300,100,0.25,15,15,0.0622171016838255,0.475194971849676,FALSE,FALSE
"121","10-1-3","6-2-6",300,100,0.25,15,23,2.22487207303253,0.0130449136409053,FALSE,TRUE
"122","10-1-3","5-2-2",300,100,0.25,10,23,-0.430903410708959,0.66673069830798,FALSE,FALSE
"123","10-1-3","7-1-1",300,100,0.25,22,18,1.60399538108976,0.054357535363703,FALSE,FALSE
"124","10-1-3","3-1-5",300,100,0.25,20,10,0.483935479570466,0.314215829845572,FALSE,FALSE
"125","10-1-3","2-2-3",300,100,0.25,14,25,0.029277002188456,0.488321834316831,FALSE,FALSE
"126","10-1-3","8-1-4",300,100,0.25,23,15,0.283708519379988,0.38831688268768,FALSE,FALSE
"127","10-1-3","1-1-5",300,100,0.25,19,18,0.303868562731382,0.380614014632552,FALSE,FALSE
"128","10-1-3","7-2-2",300,100,0.25,16,17,-0.720438159642111,0.76437236893989,FALSE,FALSE
"129","10-1-3","4-1-3",300,100,0.25,9,20,-0.282842712474619,0.611351294605239,FALSE,FALSE
"130","10-1-3","4-1-2",300,100,0.25,22,17,-0.481475006431468,0.68491053046074,FALSE,FALSE
"131","10-1-3","3-2-5",300,100,0.25,16,10,-0.105409255338946,0.541974463859052,FALSE,FALSE
"132","10-1-3","2-1-3",300,100,0.25,25,25,1.13506672517004,0.128173681067391,FALSE,FALSE
"133","10-1-3","1-1-3",300,100,0.25,23,16,0.599592252756169,0.274389005781428,FALSE,FALSE
"134","10-1-3","8-2-5",300,100,0.25,21,12,0.37424059428256,0.354112662397239,FALSE,FALSE
"135","10-1-3","5-1-2",300,100,0.25,23,16,2.22705693880863,0.0129717343156971,FALSE,TRUE
"136","10-1-3","6-1-6",300,100,0.25,13,17,-0.564998646924156,0.713962657745062,FALSE,FALSE
"137","10-1-3","1-1-4",300,100,0.25,15,20,-0.566666666666667,0.714529664098556,FALSE,FALSE
"138","10-1-3","3-1-1",300,100,0.25,21,19,-0.880228868426027,0.810632331191312,FALSE,FALSE
"139","10-1-3","6-2-4",300,100,0.25,23,12,1.00781966794253,0.156770521055587,FALSE,FALSE
"140","10-1-3","9-2-2",300,100,0.25,22,19,-0.209154794246401,0.582836299568061,FALSE,FALSE
"141","10-1-3","4-1-4",300,100,0.25,6,22,0.839838766433782,0.200499397153695,FALSE,FALSE
"142","10-1-3","7-2-3",300,100,0.25,24,20,0.518544972870135,0.302039045303621,FALSE,FALSE
"143","10-1-3","10-1-1",300,100,0.25,19,8,1.22128676132326,0.110988732050557,FALSE,FALSE
"144","10-1-3","10-2-1",300,100,0.25,11,15,-1.89434743079304,0.970910545391687,FALSE,FALSE
"145","10-1-3","1-2-1",300,100,0.25,23,15,-0.373300683394721,0.645537666061437,FALSE,FALSE
"146","10-1-3","5-1-3",300,100,0.25,20,8,-1.47478812037526,0.929865241981364,FALSE,FALSE
"147","10-1-3","3-1-2",300,100,0.25,11,19,-0.40884645677802,0.658673827752324,FALSE,FALSE
"148","10-1-3","2-2-2",300,100,0.25,17,25,-0.448435492846931,0.673080534331547,FALSE,FALSE
"149","10-1-3","8-1-3",300,100,0.25,11,23,1.27003425661949,0.102036213972094,FALSE,FALSE
"150","10-1-3","2-2-6",300,100,0.25,13,25,-0.846153846153846,0.801266537288704,FALSE,FALSE
"151","10-1-3","10-2-2",300,100,0.25,23,6,0.376867331440716,0.353136100084092,FALSE,FALSE
"152","10-1-3","7-1-6",300,100,0.25,14,17,-0.555718930226211,0.710798493251942,FALSE,FALSE
"153","10-1-3","8-1-6",300,100,0.25,18,8,-0.0555555555555556,0.522152064341782,FALSE,FALSE
"154","10-1-3","7-2-5",300,100,0.25,9,12,0,0.5,FALSE,FALSE
"155","10-1-3","8-2-2",300,100,0.25,20,8,0.711966678801851,0.238242705032074,FALSE,FALSE
"156","10-1-3","6-1-5",300,100,0.25,12,16,-1.16059586360657,0.877096855811103,FALSE,FALSE
"157","10-1-3","6-1-1",300,100,0.25,14,17,1.46868574416927,0.0709590229471054,FALSE,FALSE
"158","10-1-3","7-1-5",300,100,0.25,11,23,-0.901908385135578,0.816447231651478,FALSE,FALSE
"159","10-1-3","3-2-3",300,100,0.25,5,21,-0.0975900072948533,0.538871070173969,FALSE,FALSE
"160","10-1-3","6-2-1",300,100,0.25,13,18,0.400320384512718,0.34446027790223,FALSE,FALSE
"161","10-1-3","9-2-5",300,100,0.25,13,18,-0.44035242296399,0.670159061090772,FALSE,FALSE
"162","10-1-3","9-1-3",300,100,0.25,17,17,-1.39496304544996,0.9184865081658,FALSE,FALSE
"163","10-1-3","7-1-3",300,100,0.25,19,10,0.183532587096449,0.427190076098209,FALSE,FALSE
"164","10-1-3","9-2-1",300,100,0.25,19,13,-0.824942420002433,0.795297859229066,FALSE,FALSE
"165","10-1-3","3-2-4",300,100,0.25,8,17,0.291275864017732,0.385420172632296,FALSE,FALSE
"166","10-1-3","5-2-5",300,100,0.25,12,24,1.71144794079576,0.0434992268190996,FALSE,TRUE
"167","10-1-3","9-1-1",300,100,0.25,16,23,-0.799456337008225,0.787987072593543,FALSE,FALSE
"168","10-1-3","5-2-4",300,100,0.25,25,5,0.306067671201711,0.379776561061758,FALSE,FALSE
"169","10-1-3","5-1-5",300,100,0.25,17,25,-0.70468434590232,0.75949665235663,FALSE,FALSE
"170","10-1-3","9-1-4",300,100,0.25,12,19,-0.243332131696144,0.596125942606376,FALSE,FALSE
"171","10-1-3","8-2-3",300,100,0.25,15,15,-0.601431982943647,0.726223849102765,FALSE,FALSE
"172","10-1-3","8-1-1",300,100,0.25,19,7,-0.664784309968492,0.74690577026123,FALSE,FALSE
"173","10-1-3","10-2-4",300,100,0.25,10,15,2.32974082414596,0.00990992673447033,FALSE,TRUE
"174","10-1-3","10-1-2",300,100,0.25,4,24,0.131306432859723,0.447766451583522,FALSE,FALSE
"175","10-1-3","7-1-2",300,100,0.25,9,18,1.74877129957038,0.0401652798691595,FALSE,TRUE
"176","10-1-3","6-2-2",300,100,0.25,17,8,-0.757317246446102,0.775570089567975,FALSE,FALSE
"177","10-1-3","9-1-2",300,100,0.25,14,18,-1.51947435279517,0.935678430523463,FALSE,FALSE
"178","10-1-3","5-1-4",300,100,0.25,17,15,-1.26505197768268,0.897073652039181,FALSE,FALSE
"179","10-1-3","4-2-5",300,100,0.25,19,19,1.26997150188408,0.102047390790522,FALSE,FALSE
"180","10-1-3","5-1-1",300,100,0.25,11,23,0.828283210838796,0.203755064356017,FALSE,FALSE
"181","10-1-3","4-1-1",300,100,0.25,18,19,1.88398508893457,0.0297834962215056,FALSE,TRUE
"182","10-1-3","10-2-6",300,100,0.25,17,19,-0.142593921767293,0.556694550923896,FALSE,FALSE
"183","10-1-3","1-1-2",300,100,0.25,19,7,-0.14451832825402,0.557454407740065,FALSE,FALSE
"184","10-1-3","6-2-5",300,100,0.25,16,13,1.00861672220308,0.156579242215292,FALSE,FALSE
"185","10-1-3","3-2-1",300,100,0.25,9,20,0.424264068711928,0.335686620270436,FALSE,FALSE
"186","10-1-3","3-2-2",300,100,0.25,23,16,1.45615261383641,0.07267521781922,FALSE,FALSE
"187","10-1-3","5-2-3",300,100,0.25,14,24,-0.211829636434081,0.58388002669108,FALSE,FALSE
"188","10-1-3","10-1-6",300,100,0.25,9,21,0.520447245531633,0.301375943955816,FALSE,FALSE
"189","10-1-3","7-2-6",300,100,0.25,7,19,-0.260132990857236,0.602619404676726,FALSE,FALSE
"190","10-1-3","2-2-5",300,100,0.25,19,16,0.59603956067927,0.275574399352937,FALSE,FALSE
"191","10-1-3","10-2-3",300,100,0.25,25,24,2.08,0.0187627664349378,FALSE,TRUE
"192","10-1-3","4-2-3",300,100,0.25,23,12,1.25108648434245,0.105451463028305,FALSE,FALSE
"193","10-1-3","4-2-4",300,100,0.25,24,15,0.404145188432738,0.343052978497778,FALSE,FALSE
"194","10-1-3","1-2-5",300,100,0.25,21,15,0.561529442963871,0.28721833228312,FALSE,FALSE
"195","10-1-3","1-1-6",300,100,0.25,17,22,0.651407361642574,0.257391779884525,FALSE,FALSE
"196","10-1-3","1-1-1",300,100,0.25,10,19,-0.504714614515236,0.693120352581112,FALSE,FALSE
"197","10-1-3","3-2-6",300,100,0.25,24,11,-0.21320071635561,0.584414795229119,FALSE,FALSE
"198","10-1-3","6-2-3",300,100,0.25,24,17,0.42340489921997,0.33599993550481,FALSE,FALSE
"199","10-1-3","2-1-4",300,100,0.25,12,24,0.536924844171219,0.295659764532953,FALSE,FALSE
"200","10-1-3","9-1-5",300,100,0.25,23,12,-0.0695048046856916,0.527706095840727,FALSE,FALSE
"201","10-1-3","2-2-1",300,100,0.25,22,4,1.27920429813366,0.100412561347573,FALSE,FALSE
"202","10-1-3","7-2-4",300,100,0.25,12,16,2.1354963890361,0.0163602424157868,FALSE,TRUE
"203","10-1-3","9-2-4",300,100,0.25,16,22,-1.00523107318144,0.842607201992579,FALSE,FALSE
"204","10-1-3","6-1-3",300,100,0.25,25,18,1.77251747010239,0.038154348961793,FALSE,TRUE
"205","10-1-3","3-1-6",300,100,0.25,25,9,-0.526986039392208,0.700898358372744,FALSE,FALSE
"206","10-1-3","10-1-4",300,100,0.25,14,24,-0.211829636434081,0.58388002669108,FALSE,FALSE
"207","10-1-3","6-1-4",300,100,0.25,14,23,0,0.5,FALSE,FALSE
"208","10-1-3","7-2-1",300,100,0.25,15,23,0.612213120767342,0.270198380859568,FALSE,FALSE
"209","10-1-3","7-1-4",300,100,0.25,21,5,1.13855008510662,0.127445428773584,FALSE,FALSE
"210","10-1-3","10-1-5",300,100,0.25,14,25,0.497709037203752,0.309344568716381,FALSE,FALSE
"211","10-1-3","8-2-4",300,100,0.25,14,20,-1.32972300322515,0.90819522357381,FALSE,FALSE
"212","10-1-3","2-2-4",300,100,0.25,21,19,-0.284381634414562,0.611941034070376,FALSE,FALSE
"213","10-1-3","2-1-1",300,100,0.25,15,25,-0.460963995207922,0.67758778152039,FALSE,FALSE
"214","10-1-3","5-2-1",300,100,0.25,22,19,-0.653608732020003,0.743318041466084,FALSE,FALSE
"215","10-1-3","4-1-6",300,100,0.25,23,18,0.341514509370277,0.366358141922075,FALSE,FALSE
"216","10-1-3","9-1-6",300,100,0.25,9,23,-1.19451976557767,0.883862643155047,FALSE,FALSE
"217","10-1-3","2-1-6",300,100,0.25,11,21,-0.297569850321808,0.616984255692424,FALSE,FALSE
"218","10-1-3","2-1-5",300,100,0.25,3,23,-1.48475885472449,0.931196142566698,FALSE,FALSE
"219","10-1-3","8-2-1",300,100,0.25,15,24,1.44337567297406,0.0744573365893828,FALSE,FALSE
"220","10-1-3","6-1-2",300,100,0.25,17,25,-1.03780785487433,0.850320240411804,FALSE,FALSE
"221","10-1-3","3-1-3",300,100,0.25,23,8,-0.767459813421779,0.778595911162481,FALSE,FALSE
"222","10-1-3","8-2-6",300,100,0.25,19,23,-0.619129875705246,0.732084598330103,FALSE,FALSE
"223","10-1-3","3-1-4",300,100,0.25,8,20,1.93248098531931,0.0266500833798284,FALSE,TRUE
"224","10-1-3","1-2-2",300,100,0.25,13,12,3.20917693000048,0.000665577751706392,FALSE,TRUE
"225","10-1-3","4-2-6",300,100,0.25,22,16,0.147828098997271,0.441239216587,FALSE,FALSE
"226","10-1-3","4-1-5",300,100,0.25,11,21,0.0991899501072693,0.46049372708029,FALSE,FALSE
"227","10-1-3","8-1-5",300,100,0.25,23,15,-1.35881448755678,0.912897309342517,FALSE,FALSE
"228","10-1-3","4-2-2",300,100,0.25,5,21,0.0975900072948533,0.461128929826031,FALSE,FALSE
"229","10-1-3","1-2-3",300,100,0.25,23,25,2.32172716665412,0.0101238155886729,FALSE,TRUE
"230","10-1-3","5-2-6",300,100,0.25,22,9,0.130558241966773,0.448062388986423,FALSE,FALSE
"231","10-1-3","9-2-6",300,100,0.25,18,17,-1.48522131446501,0.931257396202488,FALSE,FALSE
"232","10-1-3","8-1-2",300,100,0.25,12,23,0.0695048046856916,0.472293904159273,FALSE,FALSE
"233","10-1-3","1-2-6",300,100,0.25,19,7,-0.260132990857236,0.602619404676726,FALSE,FALSE
"234","10-1-3","1-2-4",300,100,0.25,24,15,-1.81865334794732,0.965517833330473,FALSE,FALSE
"235","10-1-3","5-1-6",300,100,0.25,21,12,-1.16014584227594,0.877005283751902,FALSE,FALSE
"236","2-1-2","10-2-5",300,100,0.25,12,20,-0.428174419288837,0.665737930556738,FALSE,FALSE
"237","2-1-2","6-2-6",300,100,0.25,23,10,-1.21436415745252,0.88769565196207,FALSE,FALSE
"238","2-1-2","5-2-2",300,100,0.25,22,22,-0.633760911197577,0.736881566674081,FALSE,FALSE
"239","2-1-2","7-1-1",300,100,0.25,23,21,1.13960025924122,0.127226438650568,FALSE,FALSE
"240","2-1-2","3-1-5",300,100,0.25,22,17,0.28322059201851,0.388503872086762,FALSE,FALSE
"241","2-1-2","2-2-3",300,100,0.25,19,21,-1.50316006761983,0.933601113918801,FALSE,FALSE
"242","2-1-2","8-1-4",300,100,0.25,18,25,1.15706001520573,0.123623920685663,FALSE,FALSE
"243","2-1-2","1-1-5",300,100,0.25,11,18,1.97765292989218,0.0239839368713656,FALSE,TRUE
"244","2-1-2","7-2-2",300,100,0.25,6,22,-0.0559892510955854,0.522324814943489,FALSE,FALSE
"245","2-1-2","4-1-3",300,100,0.25,17,16,-0.900547699552639,0.8160855735057,FALSE,FALSE
"246","2-1-2","4-1-2",300,100,0.25,10,21,-0.549350265573536,0.708617450980406,FALSE,FALSE
"247","2-1-2","3-2-5",300,100,0.25,23,6,-1.02292561391051,0.846828491077623,FALSE,FALSE
"248","2-1-2","2-1-3",300,100,0.25,19,16,1.42387228384492,0.0772417231617961,FALSE,FALSE
"249","2-1-2","1-1-3",300,100,0.25,23,25,-0.340519984442604,0.633267512186817,FALSE,FALSE
"250","2-1-2","8-2-5",300,100,0.25,20,13,1.40006463974886,0.0807469813259121,FALSE,FALSE
"251","2-1-2","5-1-2",300,100,0.25,25,15,-0.349215147884789,0.636536102571727,FALSE,FALSE
"252","2-1-2","6-1-6",300,100,0.25,15,18,0,0.5,FALSE,FALSE
"253","2-1-2","1-1-4",300,100,0.25,22,15,-0.433081757422822,0.667522312379451,FALSE,FALSE
"254","2-1-2","3-1-1",300,100,0.25,21,18,0.253546276418555,0.399923052831237,FALSE,FALSE
"255","2-1-2","6-2-4",300,100,0.25,20,20,-1.59595525336136,0.944750607990034,FALSE,FALSE
"256","2-1-2","9-2-2",300,100,0.25,10,17,0.552306089778777,0.290369329500882,FALSE,FALSE
"257","2-1-2","4-1-4",300,100,0.25,23,23,0.16476885412171,0.434562959869533,FALSE,FALSE
"258","2-1-2","7-2-3",300,100,0.25,14,21,0.404061017820884,0.34308392492762,FALSE,FALSE
"259","2-1-2","10-1-1",300,100,0.25,5,20,-1.22285919687616,0.889308558914157,FALSE,FALSE
