"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"76","4-2-1","4-2-4",175,50,0.25,20,50,-0.663027626726682,0.746343569722979,FALSE,FALSE
"77","4-2-1","1-2-5",175,50,0.25,33,25,0.918530346215266,0.179170639594485,FALSE,FALSE
"78","4-2-1","1-1-6",175,50,0.25,28,34,1.31548173566901,0.0941740258364684,FALSE,FALSE
"79","4-2-1","1-1-1",175,50,0.25,52,19,0.0649405416832664,0.474110670553788,FALSE,FALSE
"80","4-2-1","3-2-6",175,50,0.25,40,47,-0.36621726753475,0.642898520880835,FALSE,FALSE
"81","4-2-1","6-2-3",175,50,0.25,26,37,0.251296016979355,0.400792627187682,FALSE,FALSE
"82","4-2-1","2-1-4",175,50,0.25,30,51,-0.107579783657273,0.542835482894699,FALSE,FALSE
"83","4-2-1","9-1-5",175,50,0.25,34,42,-0.564124441469501,0.713665277383375,FALSE,FALSE
"84","4-2-1","2-2-1",175,50,0.25,31,37,0.498700027215675,0.30899536271372,FALSE,FALSE
"85","4-2-1","7-2-4",175,50,0.25,23,41,-1.07038381467902,0.857776709213579,FALSE,FALSE
"86","4-2-1","9-2-4",175,50,0.25,35,29,-0.00674327588117976,0.502690157469695,FALSE,FALSE
"87","4-2-1","6-1-3",175,50,0.25,46,27,-0.0799856365222904,0.531875660119482,FALSE,FALSE
"88","4-2-1","3-1-6",175,50,0.25,48,46,-0.204217544525417,0.580908249147261,FALSE,FALSE
"89","4-2-1","10-1-4",175,50,0.25,14,42,-1.04070399483682,0.850993525695293,FALSE,FALSE
"90","4-2-1","6-1-4",175,50,0.25,43,37,1.47157657994883,0.0705676268862339,FALSE,FALSE
"91","4-2-1","7-2-1",175,50,0.25,28,25,0.0712696645099798,0.471591569015553,FALSE,FALSE
"92","4-2-1","7-1-4",175,50,0.25,33,40,-0.0110837774630368,0.504421696922046,FALSE,FALSE
"93","4-2-1","10-1-5",175,50,0.25,50,19,-0.510461975637195,0.695136076348286,FALSE,FALSE
"94","4-2-1","8-2-4",175,50,0.25,36,44,1.76978950221626,0.0383811066604505,FALSE,TRUE
"95","4-2-1","2-2-4",175,50,0.25,46,26,0.140684045765812,0.444059774683803,FALSE,FALSE
"96","4-2-1","2-1-1",175,50,0.25,51,26,-0.753996968322775,0.774574478917219,FALSE,FALSE
"97","4-2-1","5-2-1",175,50,0.25,36,29,1.24049854586167,0.107395525855228,FALSE,FALSE
"98","4-2-1","4-1-6",175,50,0.25,41,35,-0.0260530947291456,0.510392505333489,FALSE,FALSE
"99","4-2-1","9-1-6",175,50,0.25,51,17,-1.565016090115,0.941210431690653,FALSE,FALSE
"100","4-2-1","2-1-6",175,50,0.25,32,38,-0.41263181060038,0.660061804369015,FALSE,FALSE
"101","4-2-1","2-1-5",175,50,0.25,38,18,0.929824561403509,0.176230963590127,FALSE,FALSE
"102","4-2-1","8-2-1",175,50,0.25,11,43,-0.418806409191384,0.662321189789573,FALSE,FALSE
"103","4-2-1","6-1-2",175,50,0.25,27,47,1.1621696510718,0.122583279858085,FALSE,FALSE
"104","4-2-1","3-1-3",175,50,0.25,41,20,0.476265963819254,0.316942455190855,FALSE,FALSE
"105","4-2-1","8-2-6",175,50,0.25,40,33,0.0997539971673314,0.460269815374237,FALSE,FALSE
"106","4-2-1","3-1-4",175,50,0.25,16,50,-0.837907842330412,0.798958768030172,FALSE,FALSE
"107","4-2-1","1-2-2",175,50,0.25,15,49,-0.530927330672719,0.702265431182981,FALSE,FALSE
"108","4-2-1","4-2-6",175,50,0.25,39,32,0.704931499369562,0.240426433188376,FALSE,FALSE
"109","4-2-1","4-1-5",175,50,0.25,32,32,0.147698692770633,0.441290281669966,FALSE,FALSE
"110","4-2-1","8-1-5",175,50,0.25,18,49,-0.127304684097001,0.55065037344995,FALSE,FALSE
"111","4-2-1","4-2-2",175,50,0.25,52,19,-1.75339462544819,0.960232853540137,FALSE,FALSE
"112","4-2-1","1-2-3",175,50,0.25,42,44,-0.647949675443817,0.741491250043103,FALSE,FALSE
"113","4-2-1","5-2-6",175,50,0.25,47,25,0.360753122655485,0.359142004431497,FALSE,FALSE
"114","4-2-1","9-2-6",175,50,0.25,25,46,-1.01124116592046,0.844049491280527,FALSE,FALSE
"115","4-2-1","8-1-2",175,50,0.25,45,28,1.96261716895225,0.0248453371168194,FALSE,TRUE
"116","4-2-1","1-2-6",175,50,0.25,23,49,-0.199274248111855,0.578975888892688,FALSE,FALSE
"117","4-2-1","1-2-4",175,50,0.25,48,26,-1.93619372838726,0.973578010840405,FALSE,FALSE
"118","4-2-1","5-1-6",175,50,0.25,51,45,2.55133930617605,0.00536548984697771,FALSE,TRUE
"119","10-1-3","2-1-2",175,50,0.25,46,41,-1.23295278230179,0.891203309434375,FALSE,FALSE
"120","10-1-3","10-2-5",175,50,0.25,16,39,-0.500343288746243,0.691583310964379,FALSE,FALSE
