"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"120","10-1-3","10-2-5",350,120,0.25,13,13,1.20512820512821,0.11407690644752,FALSE,FALSE
"121","10-1-3","6-2-6",350,120,0.25,12,20,2.06302220202804,0.0195552594091953,FALSE,TRUE
"122","10-1-3","5-2-2",350,120,0.25,9,20,-0.754247233265651,0.774649609786932,FALSE,FALSE
"123","10-1-3","7-1-1",350,120,0.25,13,18,-1.36108930734324,0.913257265839261,FALSE,FALSE
"124","10-1-3","3-1-5",350,120,0.25,16,8,-0.183711730708738,0.572880197115953,FALSE,FALSE
"125","10-1-3","2-2-3",350,120,0.25,12,21,-0.9356014857064,0.825260795330434,FALSE,FALSE
"126","10-1-3","8-1-4",350,120,0.25,18,12,1.05833439166825,0.144951509461134,FALSE,FALSE
"127","10-1-3","1-1-5",350,120,0.25,6,17,0.0700140042014005,0.472091256625242,FALSE,FALSE
"128","10-1-3","7-2-2",350,120,0.25,12,14,-0.977254549759915,0.835778425972411,FALSE,FALSE
"129","10-1-3","4-1-3",350,120,0.25,12,11,1.72328087371066,0.0424188723982852,FALSE,TRUE
"130","10-1-3","4-1-2",350,120,0.25,18,13,-0.120096115353815,0.547796495190679,FALSE,FALSE
"131","10-1-3","3-2-5",350,120,0.25,10,19,0.275298880644674,0.391543312186845,FALSE,FALSE
"132","10-1-3","2-1-3",350,120,0.25,15,18,0.0723101526062187,0.471177542618919,FALSE,FALSE
"133","10-1-3","1-1-3",350,120,0.25,18,14,-0.759737176397586,0.776294148995341,FALSE,FALSE
"134","10-1-3","8-2-5",350,120,0.25,17,10,-0.351467511677404,0.637381179173226,FALSE,FALSE
"135","10-1-3","5-1-2",350,120,0.25,19,13,0.901681249770101,0.183613108073958,FALSE,FALSE
"136","10-1-3","6-1-6",350,120,0.25,13,16,0.789352217376326,0.214953087532952,FALSE,FALSE
"137","10-1-3","1-1-4",350,120,0.25,15,17,0.849661776055531,0.197756577781971,FALSE,FALSE
"138","10-1-3","3-1-1",350,120,0.25,10,20,0.043994134506406,0.482454539664124,FALSE,FALSE
"139","10-1-3","6-2-4",350,120,0.25,12,19,1.17610530319803,0.119776399502755,FALSE,FALSE
"140","10-1-3","9-2-2",350,120,0.25,18,15,-0.325395686727984,0.627559190227022,FALSE,FALSE
"141","10-1-3","4-1-4",350,120,0.25,4,17,0,0.5,FALSE,FALSE
"142","10-1-3","7-2-3",350,120,0.25,20,18,0.0292352673102343,0.48833847700038,FALSE,FALSE
"143","10-1-3","10-1-1",350,120,0.25,8,19,1.11508791251254,0.132406375387329,FALSE,FALSE
"144","10-1-3","10-2-1",350,120,0.25,16,14,-0.581987695247378,0.71971251544996,FALSE,FALSE
"145","10-1-3","1-2-1",350,120,0.25,18,12,-0.381000381000572,0.648398517087409,FALSE,FALSE
"146","10-1-3","5-1-3",350,120,0.25,7,19,-1.35847228558779,0.91284306456828,FALSE,FALSE
"147","10-1-3","3-1-2",350,120,0.25,9,15,1.0434983894999,0.14835876316103,FALSE,FALSE
"148","10-1-3","2-2-2",350,120,0.25,18,17,-0.627093443885227,0.734701007791483,FALSE,FALSE
"149","10-1-3","8-1-3",350,120,0.25,8,19,0.530994244053592,0.297711383927608,FALSE,FALSE
"150","10-1-3","2-2-6",350,120,0.25,17,17,-0.568318277775911,0.715090564895345,FALSE,FALSE
"151","10-1-3","10-2-2",350,120,0.25,15,6,1.16774841624228,0.121454130452162,FALSE,FALSE
"152","10-1-3","7-1-6",350,120,0.25,11,14,0.492704011306223,0.311110871457802,FALSE,FALSE
"153","10-1-3","8-1-6",350,120,0.25,6,19,0.381770857785467,0.351315668276625,FALSE,FALSE
"154","10-1-3","7-2-5",350,120,0.25,6,9,1.4142135623731,0.0786496035251425,FALSE,FALSE
"155","10-1-3","8-2-2",350,120,0.25,15,5,-0.392792202424786,0.652763517839849,FALSE,FALSE
"156","10-1-3","6-1-5",350,120,0.25,17,10,-0.702935023354807,0.758951878240669,FALSE,FALSE
"157","10-1-3","6-1-1",350,120,0.25,17,10,1.35566040218427,0.087603621929535,FALSE,FALSE
"158","10-1-3","7-1-5",350,120,0.25,11,18,-1.88775961489708,0.970470885454732,FALSE,FALSE
"159","10-1-3","3-2-3",350,120,0.25,6,15,0.311399577664609,0.377748437464441,FALSE,FALSE
"160","10-1-3","6-2-1",350,120,0.25,11,13,0.492460640576973,0.3111968698591,FALSE,FALSE
"161","10-1-3","9-2-5",350,120,0.25,16,6,1.40069858347152,0.0806521132417551,FALSE,FALSE
"162","10-1-3","9-1-3",350,120,0.25,18,17,0.0330049180992225,0.486835332851752,FALSE,FALSE
"163","10-1-3","7-1-3",350,120,0.25,6,15,1.24559831065844,0.106455951405752,FALSE,FALSE
"164","10-1-3","9-2-1",350,120,0.25,4,19,0.405553552826906,0.342535331159038,FALSE,FALSE
"165","10-1-3","3-2-4",350,120,0.25,7,14,0.0746047096952991,0.470264613387119,FALSE,FALSE
"166","10-1-3","5-2-5",350,120,0.25,3,18,0.402015126103685,0.343836447127705,FALSE,FALSE
"167","10-1-3","9-1-1",350,120,0.25,18,17,-1.12216721537356,0.869104325361279,FALSE,FALSE
"168","10-1-3","5-2-4",350,120,0.25,10,15,-0.332820117735137,0.630364964300335,FALSE,FALSE
"169","10-1-3","5-1-5",350,120,0.25,15,8,-0.710046946804693,0.761162488007048,FALSE,FALSE
"170","10-1-3","9-1-4",350,120,0.25,6,16,0,0.5,FALSE,FALSE
"171","10-1-3","8-2-3",350,120,0.25,11,11,0.295492548483252,0.383808821900611,FALSE,FALSE
"172","10-1-3","8-1-1",350,120,0.25,15,6,-0.544949260913066,0.707105792595318,FALSE,FALSE
"173","10-1-3","10-2-4",350,120,0.25,10,18,0.479463301485384,0.315804534867391,FALSE,FALSE
"174","10-1-3","10-1-2",350,120,0.25,2,19,0.838659217022415,0.200830285105657,FALSE,FALSE
"175","10-1-3","7-1-2",350,120,0.25,9,14,1.38586973436717,0.0828933419905291,FALSE,FALSE
"176","10-1-3","6-2-2",350,120,0.25,14,7,2.31274600055427,0.0103683041364023,FALSE,TRUE
"177","10-1-3","9-1-2",350,120,0.25,11,15,-0.804448908966907,0.789431117719954,FALSE,FALSE
"178","10-1-3","5-1-4",350,120,0.25,13,12,0.652713951864505,0.256970353119181,FALSE,FALSE
"179","10-1-3","4-2-5",350,120,0.25,16,8,0.306186217847897,0.379731432689967,FALSE,FALSE
"180","10-1-3","5-1-1",350,120,0.25,15,17,0.962950012862935,0.167786304684454,FALSE,FALSE
"181","10-1-3","4-1-1",350,120,0.25,10,15,0.610170215847752,0.27087452872251,FALSE,FALSE
"182","10-1-3","10-2-6",350,120,0.25,11,18,2.02259958738973,0.0215572233915376,FALSE,TRUE
"183","10-1-3","1-1-2",350,120,0.25,11,17,1.34065082821234,0.0900169231751192,FALSE,FALSE
"184","10-1-3","6-2-5",350,120,0.25,17,10,-0.853563956930837,0.803326681825727,FALSE,FALSE
"185","10-1-3","3-2-1",350,120,0.25,14,14,-0.459476800644769,0.677054095991937,FALSE,FALSE
"186","10-1-3","3-2-2",350,120,0.25,18,12,0.338667005333841,0.367430299600894,FALSE,FALSE
"187","10-1-3","5-2-3",350,120,0.25,18,12,1.73566840233594,0.0413112417909181,FALSE,TRUE
"188","10-1-3","10-1-6",350,120,0.25,6,17,-0.560112033611204,0.712298488543623,FALSE,FALSE
"189","10-1-3","7-2-6",350,120,0.25,6,15,-0.700649049745371,0.758238970065976,FALSE,FALSE
"190","10-1-3","2-2-5",350,120,0.25,14,12,0.102868899974728,0.459033510473401,FALSE,FALSE
"191","10-1-3","10-2-3",350,120,0.25,20,20,1.73120569856147,0.0417075416780057,FALSE,TRUE
"192","10-1-3","4-2-3",350,120,0.25,19,10,0.504714614515236,0.306879647418888,FALSE,FALSE
"193","10-1-3","4-2-4",350,120,0.25,19,11,0.839211148123304,0.200675416265833,FALSE,FALSE
"194","10-1-3","1-2-5",350,120,0.25,3,16,0.559016994374948,0.288075061015289,FALSE,FALSE
"195","10-1-3","1-1-6",350,120,0.25,19,12,0.689441039805741,0.24527288234238,FALSE,FALSE
"196","10-1-3","1-1-1",350,120,0.25,13,18,0.44035242296399,0.329840938909228,FALSE,FALSE
"197","10-1-3","3-2-6",350,120,0.25,15,15,0.0622171016838255,0.475194971849676,FALSE,FALSE
"198","10-1-3","6-2-3",350,120,0.25,10,20,-1.01186509364734,0.844198719400149,FALSE,FALSE
"199","10-1-3","2-1-4",350,120,0.25,17,18,-0.39605901719067,0.653969254532031,FALSE,FALSE
"200","10-1-3","9-1-5",350,120,0.25,19,14,1.56631389907292,0.0586375743413919,FALSE,FALSE
"201","10-1-3","2-2-1",350,120,0.25,18,4,1.0215078369105,0.153506949016913,FALSE,FALSE
"202","10-1-3","7-2-4",350,120,0.25,9,13,0.567613478800051,0.285148726360778,FALSE,FALSE
"203","10-1-3","9-2-4",350,120,0.25,17,16,-1.69302967515896,0.954775090587594,FALSE,FALSE
"204","10-1-3","6-1-3",350,120,0.25,10,21,-0.718381116519239,0.763738836553473,FALSE,FALSE
"205","10-1-3","3-1-6",350,120,0.25,15,15,0.642910050732864,0.260141233681512,FALSE,FALSE
"206","10-1-3","10-1-4",350,120,0.25,10,18,1.05481926326785,0.145753996387214,FALSE,FALSE
"207","10-1-3","6-1-4",350,120,0.25,12,19,-0.811107105653813,0.791347917186298,FALSE,FALSE
"208","10-1-3","7-2-1",350,120,0.25,11,18,1.61807966991178,0.0528227146009385,FALSE,FALSE
"209","10-1-3","7-1-4",350,120,0.25,18,19,-0.425415987823935,0.66473327340277,FALSE,FALSE
"210","10-1-3","10-1-5",350,120,0.25,11,20,1.0734396709982,0.141536946576404,FALSE,FALSE
"211","10-1-3","8-2-4",350,120,0.25,16,17,-0.468284803767372,0.680209532953325,FALSE,FALSE
"212","10-1-3","2-2-4",350,120,0.25,17,15,0.245457846416042,0.403050971799368,FALSE,FALSE
"213","10-1-3","2-1-1",350,120,0.25,11,19,-0.968320555526889,0.833557849011579,FALSE,FALSE
"214","10-1-3","5-2-1",350,120,0.25,19,4,0.243332131696144,0.403874057393624,FALSE,FALSE
"215","10-1-3","4-1-6",350,120,0.25,14,17,0.516024720924339,0.302918571738592,FALSE,FALSE
"216","10-1-3","9-1-6",350,120,0.25,7,20,0.94058166979323,0.173459639518787,FALSE,FALSE
"217","10-1-3","2-1-6",350,120,0.25,18,17,0.957142624877452,0.169247635864007,FALSE,FALSE
"218","10-1-3","2-1-5",350,120,0.25,18,5,0.74535599249993,0.228028270125128,FALSE,FALSE
"219","10-1-3","8-2-1",350,120,0.25,12,19,2.51443202752682,0.00596121413242223,FALSE,TRUE
"220","10-1-3","6-1-2",350,120,0.25,14,7,1.79051303268718,0.0366857370062371,FALSE,TRUE
"221","10-1-3","3-1-3",350,120,0.25,19,6,-0.318142381487889,0.624811531694809,FALSE,FALSE
"222","10-1-3","8-2-6",350,120,0.25,19,20,0.842927230423525,0.199634571585533,FALSE,FALSE
"223","10-1-3","3-1-4",350,120,0.25,15,11,-0.804448908966907,0.789431117719954,FALSE,FALSE
"224","10-1-3","1-2-2",350,120,0.25,10,11,1.26752182239515,0.102484382859892,FALSE,FALSE
"225","10-1-3","4-2-6",350,120,0.25,18,15,1.5546682810337,0.0600125462910233,FALSE,FALSE
"226","10-1-3","4-1-5",350,120,0.25,7,16,0.534522483824849,0.296490049008713,FALSE,FALSE
"227","10-1-3","8-1-5",350,120,0.25,17,4,0.268686645311939,0.394085414749965,FALSE,FALSE
"228","10-1-3","4-2-2",350,120,0.25,15,20,-0.533333333333333,0.703098571396149,FALSE,FALSE
"229","10-1-3","1-2-3",350,120,0.25,18,20,0.789352217376326,0.214953087532952,FALSE,FALSE
"230","10-1-3","5-2-6",350,120,0.25,17,7,0.0317553674414978,0.487333570145413,FALSE,FALSE
"231","10-1-3","9-2-6",350,120,0.25,20,11,0,0.5,FALSE,FALSE
"232","10-1-3","8-1-2",350,120,0.25,8,17,-0.233020691214185,0.592127330643443,FALSE,FALSE
"233","10-1-3","1-2-6",350,120,0.25,19,11,-0.193664111105378,0.576780552524241,FALSE,FALSE
"234","10-1-3","1-2-4",350,120,0.25,20,9,-0.329983164553722,0.629293658479992,FALSE,FALSE
"235","10-1-3","5-1-6",350,120,0.25,19,6,-0.381770857785467,0.648684331723375,FALSE,FALSE
"236","2-1-2","10-2-5",350,120,0.25,19,3,-2.63100680279217,0.995743383405327,FALSE,FALSE
"237","2-1-2","6-2-6",350,120,0.25,16,12,-1.39271503632789,0.918147010083552,FALSE,FALSE
"238","2-1-2","5-2-2",350,120,0.25,17,17,1.42940657743638,0.076443704512884,FALSE,FALSE
"239","2-1-2","7-1-1",350,120,0.25,18,16,0.483045891539648,0.314531575907446,FALSE,FALSE
"240","2-1-2","3-1-5",350,120,0.25,18,15,-0.686946449759078,0.753941762771494,FALSE,FALSE
"241","2-1-2","2-2-3",350,120,0.25,19,16,-0.496699633899392,0.690299559678265,FALSE,FALSE
"242","2-1-2","8-1-4",350,120,0.25,15,20,1.83333333333333,0.0333765075848172,FALSE,TRUE
"243","2-1-2","1-1-5",350,120,0.25,8,15,0.645497224367903,0.259302508214363,FALSE,FALSE
"244","2-1-2","7-2-2",350,120,0.25,5,18,0.670820393249937,0.251167477180251,FALSE,FALSE
"245","2-1-2","4-1-3",350,120,0.25,14,13,0.48526158606197,0.313745400386792,FALSE,FALSE
"246","2-1-2","4-1-2",350,120,0.25,8,15,2.38833973016124,0.00846234423422654,FALSE,TRUE
"247","2-1-2","3-2-5",350,120,0.25,19,4,1.13554994791534,0.128072483301763,FALSE,FALSE
"248","2-1-2","2-1-3",350,120,0.25,15,12,1.4638501094228,0.0716174537623349,FALSE,FALSE
"249","2-1-2","1-1-3",350,120,0.25,9,18,0.411475599898912,0.340361914670475,FALSE,FALSE
"250","2-1-2","8-2-5",350,120,0.25,16,11,1.87516233063534,0.0303851973445959,FALSE,TRUE
"251","2-1-2","5-1-2",350,120,0.25,15,14,0.349148624377588,0.363488866872559,FALSE,FALSE
"252","2-1-2","6-1-6",350,120,0.25,18,7,0.12104550653376,0.451827495581375,FALSE,FALSE
"253","2-1-2","1-1-4",350,120,0.25,18,13,-0.320256307610174,0.625612979146726,FALSE,FALSE
"254","2-1-2","3-1-1",350,120,0.25,16,14,-0.332564397284216,0.630268439086787,FALSE,FALSE
"255","2-1-2","6-2-4",350,120,0.25,7,16,1.46993683051833,0.0707894316776219,FALSE,FALSE
"256","2-1-2","9-2-2",350,120,0.25,16,15,0.474341649025257,0.317628147998624,FALSE,FALSE
"257","2-1-2","4-1-4",350,120,0.25,19,20,1.06770782520313,0.142826163758912,FALSE,FALSE
"258","2-1-2","7-2-3",350,120,0.25,10,16,0.474341649025257,0.317628147998624,FALSE,FALSE
"259","2-1-2","10-1-1",350,120,0.25,18,9,-1.49159904963356,0.932097856248422,FALSE,FALSE
"260","2-1-2","10-2-1",350,120,0.25,18,12,0.762000762001143,0.223029774685372,FALSE,FALSE
