"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"83","4-2-1","9-1-5",120,30,0.25,59,73,-0.272329276576709,0.607315576429368,FALSE,FALSE
"84","4-2-1","2-2-1",120,30,0.25,55,66,0.999444365347843,0.1587897386026,FALSE,FALSE
"85","4-2-1","7-2-4",120,30,0.25,41,72,-0.412030259242511,0.659841377731937,FALSE,FALSE
"86","4-2-1","9-2-4",120,30,0.25,41,82,-0.676007432659409,0.750482036983134,FALSE,FALSE
"87","4-2-1","6-1-3",120,30,0.25,56,67,-1.61501100324886,0.946845843965955,FALSE,FALSE
"88","4-2-1","3-1-6",120,30,0.25,53,40,-0.985513293276356,0.837813997484047,FALSE,FALSE
"89","4-2-1","10-1-4",120,30,0.25,80,71,-1.05506956828515,0.854303245610247,FALSE,FALSE
"90","4-2-1","6-1-4",120,30,0.25,69,75,-0.537865550416494,0.704665063385186,FALSE,FALSE
"91","4-2-1","7-2-1",120,30,0.25,83,86,-0.798751353605028,0.787782698472182,FALSE,FALSE
"92","4-2-1","7-1-4",120,30,0.25,55,44,0.34504760720757,0.36502929030175,FALSE,FALSE
"93","4-2-1","10-1-5",120,30,0.25,85,32,-0.807121839012529,0.790201854467961,FALSE,FALSE
"94","4-2-1","8-2-4",120,30,0.25,79,24,0.390054049633935,0.348248290028665,FALSE,FALSE
"95","4-2-1","2-2-4",120,30,0.25,32,83,-1.4541309364099,0.92704499598662,FALSE,FALSE
"96","4-2-1","2-1-1",120,30,0.25,46,67,-0.379870209957465,0.647979119158561,FALSE,FALSE
"97","4-2-1","5-2-1",120,30,0.25,62,49,2.69614707798275,0.00350733432165107,FALSE,TRUE
"98","4-2-1","4-1-6",120,30,0.25,62,49,0.635435544810913,0.262572195956643,FALSE,FALSE
"99","4-2-1","9-1-6",120,30,0.25,86,31,1.40816774997481,0.0795407016840575,FALSE,FALSE
"100","4-2-1","2-1-6",120,30,0.25,83,87,1.39192347247909,0.0819727865497191,FALSE,FALSE
"101","4-2-1","2-1-5",120,30,0.25,63,51,-2.37356618300834,0.991191382260375,FALSE,FALSE
"102","4-2-1","8-2-1",120,30,0.25,44,69,0.0706591745743539,0.471834506777018,FALSE,FALSE
"103","4-2-1","6-1-2",120,30,0.25,47,77,0.471261996746217,0.318726825376148,FALSE,FALSE
"104","4-2-1","3-1-3",120,30,0.25,43,62,1.06868931171129,0.142604844637312,FALSE,FALSE
"105","4-2-1","8-2-6",120,30,0.25,84,89,-0.176160829284523,0.569916203404814,FALSE,FALSE
"106","4-2-1","3-1-4",120,30,0.25,85,81,0.734956806248678,0.231182900202852,FALSE,FALSE
"107","4-2-1","1-2-2",120,30,0.25,68,57,-0.698928224800848,0.757701556247654,FALSE,FALSE
"108","4-2-1","4-2-6",120,30,0.25,66,54,0.411456277713468,0.340368997427895,FALSE,FALSE
"109","4-2-1","4-1-5",120,30,0.25,28,72,0.913548552128298,0.180477055253261,FALSE,FALSE
"110","4-2-1","8-1-5",120,30,0.25,86,19,-1.85616477784209,0.968284962579031,FALSE,FALSE
"111","4-2-1","4-2-2",120,30,0.25,66,55,-2.38929668590969,0.991559667871919,FALSE,FALSE
"112","4-2-1","1-2-3",120,30,0.25,71,82,-0.603640133203303,0.72695853785576,FALSE,FALSE
"113","4-2-1","5-2-6",120,30,0.25,70,75,0.767602310601463,0.221361744626893,FALSE,FALSE
"114","4-2-1","9-2-6",120,30,0.25,84,86,0.48309817554503,0.3145130147206,FALSE,FALSE
"115","4-2-1","8-1-2",120,30,0.25,46,81,-0.737363350150336,0.769549291564873,FALSE,FALSE
"116","4-2-1","1-2-6",120,30,0.25,89,56,0.268021179350274,0.394341508100377,FALSE,FALSE
"117","4-2-1","1-2-4",120,30,0.25,43,71,-0.347852610105401,0.636024561580937,FALSE,FALSE
"118","4-2-1","5-1-6",120,30,0.25,53,74,0.0586695949078368,0.476607638677548,FALSE,FALSE
"119","10-1-3","2-1-2",120,30,0.25,64,55,1.54570519357818,0.0610878911969632,FALSE,FALSE
"120","10-1-3","10-2-5",120,30,0.25,60,76,-0.0920380084843353,0.53666607933353,FALSE,FALSE
"121","10-1-3","6-2-6",120,30,0.25,85,46,0.139834159588647,0.444395511497564,FALSE,FALSE
"122","10-1-3","5-2-2",120,30,0.25,72,75,0.170496536824268,0.432309828852539,FALSE,FALSE
"123","10-1-3","7-1-1",120,30,0.25,51,52,1.00260711314082,0.158025231217155,FALSE,FALSE
"124","10-1-3","3-1-5",120,30,0.25,68,64,0.314173427430324,0.376694661740431,FALSE,FALSE
"125","10-1-3","2-2-3",120,30,0.25,85,54,-0.254960131263851,0.600623053787376,FALSE,FALSE
"126","10-1-3","8-1-4",120,30,0.25,33,73,-1.18380402784852,0.881754676280419,FALSE,FALSE
"127","10-1-3","1-1-5",120,30,0.25,69,47,0.762014987130395,0.223025529678101,FALSE,FALSE
"128","10-1-3","7-2-2",120,30,0.25,54,90,-0.0371390676354104,0.51481293898287,FALSE,FALSE
"129","10-1-3","4-1-3",120,30,0.25,32,81,0.248533711693109,0.401860744981996,FALSE,FALSE
"130","10-1-3","4-1-2",120,30,0.25,88,20,-0.949078829982667,0.828709739707441,FALSE,FALSE
"131","10-1-3","3-2-5",120,30,0.25,81,81,-0.333299669250299,0.630545955486646,FALSE,FALSE
"132","10-1-3","2-1-3",120,30,0.25,86,36,-0.33119944697255,0.629753081038831,FALSE,FALSE
"133","10-1-3","1-1-3",120,30,0.25,84,61,-0.180227952288704,0.571513192514403,FALSE,FALSE
"134","10-1-3","8-2-5",120,30,0.25,53,73,0.35828399181685,0.360065398355115,FALSE,FALSE
"135","10-1-3","5-1-2",120,30,0.25,59,81,1.10353025530175,0.134898480069955,FALSE,FALSE
"136","10-1-3","6-1-6",120,30,0.25,58,57,-1.19708221110287,0.884362743589584,FALSE,FALSE
"137","10-1-3","1-1-4",120,30,0.25,21,78,-2.17403930195544,0.985148908132894,FALSE,FALSE
"138","10-1-3","3-1-1",120,30,0.25,50,90,-1.68300642847788,0.953813076514988,FALSE,FALSE
"139","10-1-3","6-2-4",120,30,0.25,86,85,0.194629317868695,0.422841574802003,FALSE,FALSE
"140","10-1-3","9-2-2",120,30,0.25,88,46,-0.271788752605841,0.607107773040398,FALSE,FALSE
"141","10-1-3","4-1-4",120,30,0.25,80,40,0.445361771415123,0.328029167077542,FALSE,FALSE
"142","10-1-3","7-2-3",120,30,0.25,60,74,0.523501723066939,0.300312576134655,FALSE,FALSE
"143","10-1-3","10-1-1",120,30,0.25,41,78,0.676622040629897,0.249322895592468,FALSE,FALSE
"144","10-1-3","10-2-1",120,30,0.25,77,51,-0.678952708013032,0.751416086300163,FALSE,FALSE
"145","10-1-3","1-2-1",120,30,0.25,44,53,-1.70286874511933,0.95570368287641,FALSE,FALSE
"146","10-1-3","5-1-3",120,30,0.25,65,32,-1.95652813800059,0.974798514450849,FALSE,FALSE
"147","10-1-3","3-1-2",120,30,0.25,43,68,0.629544257577944,0.264496401890802,FALSE,FALSE
"148","10-1-3","2-2-2",120,30,0.25,81,65,-0.466606858692737,0.679609410498118,FALSE,FALSE
"149","10-1-3","8-1-3",120,30,0.25,25,92,1.38973497523814,0.0823046850115318,FALSE,FALSE
"150","10-1-3","2-2-6",120,30,0.25,66,51,-1.45659373440537,0.927385720872306,FALSE,FALSE
"151","10-1-3","10-2-2",120,30,0.25,49,88,-1.44599761096244,0.925911064051858,FALSE,FALSE
"152","10-1-3","7-1-6",120,30,0.25,54,86,-2.06767411984456,0.980664661448889,FALSE,FALSE
"153","10-1-3","8-1-6",120,30,0.25,71,49,1.0598178615644,0.14461373462641,FALSE,FALSE
"154","10-1-3","7-2-5",120,30,0.25,47,6,-0.196502114915521,0.577891411263025,FALSE,FALSE
"155","10-1-3","8-2-2",120,30,0.25,78,79,0.751302797418981,0.226235223024065,FALSE,FALSE
"156","10-1-3","6-1-5",120,30,0.25,52,91,-0.302147848019066,0.618730320764367,FALSE,FALSE
"157","10-1-3","6-1-1",120,30,0.25,64,92,-1.02683758389793,0.847751525670216,FALSE,FALSE
"158","10-1-3","7-1-5",120,30,0.25,18,76,0.701469240313634,0.241505112158455,FALSE,FALSE
"159","10-1-3","3-2-3",120,30,0.25,78,38,-0.341182373448528,0.633516853998583,FALSE,FALSE
"160","10-1-3","6-2-1",120,30,0.25,78,67,0.198289399142378,0.421409322640483,FALSE,FALSE
"161","10-1-3","9-2-5",120,30,0.25,41,80,-0.542136915387607,0.706137905144221,FALSE,FALSE
"162","10-1-3","9-1-3",120,30,0.25,29,69,0.0739389172760394,0.470529494537552,FALSE,FALSE
"163","10-1-3","7-1-3",120,30,0.25,69,34,0.189353664214573,0.424907819017634,FALSE,FALSE
"164","10-1-3","9-2-1",120,30,0.25,49,91,0.264312501632765,0.395769563907151,FALSE,FALSE
"165","10-1-3","3-2-4",120,30,0.25,37,76,0.758668800222821,0.224025352527134,FALSE,FALSE
"166","10-1-3","5-2-5",120,30,0.25,46,70,0.891716583183066,0.18627243133549,FALSE,FALSE
"167","10-1-3","9-1-1",120,30,0.25,75,74,-0.736546604703939,0.76930094192042,FALSE,FALSE
"168","10-1-3","5-2-4",120,30,0.25,28,92,0.97414736680018,0.16499168687674,FALSE,FALSE
"169","10-1-3","5-1-5",120,30,0.25,72,75,-0.321618467191233,0.626129124098688,FALSE,FALSE
"170","10-1-3","9-1-4",120,30,0.25,80,76,-0.733937963747324,0.768506725982254,FALSE,FALSE
"171","10-1-3","8-2-3",120,30,0.25,78,69,-0.574446561246546,0.717167173673008,FALSE,FALSE
"172","10-1-3","8-1-1",120,30,0.25,69,29,0.0661558733522458,0.473626863867291,FALSE,FALSE
"173","10-1-3","10-2-4",120,30,0.25,70,70,0.00416757118565413,0.498337384460359,FALSE,FALSE
"174","10-1-3","10-1-2",120,30,0.25,48,92,-1.62430753290608,0.947844904822617,FALSE,FALSE
"175","10-1-3","7-1-2",120,30,0.25,6,86,-0.632534603801445,0.736481197841443,FALSE,FALSE
"176","10-1-3","6-2-2",120,30,0.25,49,91,0.360426138590134,0.359264241269988,FALSE,FALSE
"177","10-1-3","9-1-2",120,30,0.25,41,80,0.470947219427618,0.318839213374042,FALSE,FALSE
"178","10-1-3","5-1-4",120,30,0.25,45,73,1.59289556982922,0.0555918101563612,FALSE,FALSE
"179","10-1-3","4-2-5",120,30,0.25,59,58,1.33014639915469,0.0917350202431351,FALSE,FALSE
"180","10-1-3","5-1-1",120,30,0.25,71,75,0.655823479406352,0.25596885373714,FALSE,FALSE
"181","10-1-3","4-1-1",120,30,0.25,55,57,1.99921439454795,0.0227925808808486,FALSE,TRUE
"182","10-1-3","10-2-6",120,30,0.25,84,45,0.677007709217139,0.249200531533097,FALSE,FALSE
"183","10-1-3","1-1-2",120,30,0.25,64,78,1.96800661251333,0.0245336384404409,FALSE,TRUE
"184","10-1-3","6-2-5",120,30,0.25,86,46,-0.200579226167316,0.579486198468236,FALSE,FALSE
"185","10-1-3","3-2-1",120,30,0.25,51,89,0.335585106142437,0.368591878448051,FALSE,FALSE
"186","10-1-3","3-2-2",120,30,0.25,74,65,-1.16087848099568,0.877154339433383,FALSE,FALSE
"187","10-1-3","5-2-3",120,30,0.25,44,90,2.7384447567454,0.00308652652533092,FALSE,TRUE
"188","10-1-3","10-1-6",120,30,0.25,51,70,-0.278197017207182,0.609569437776332,FALSE,FALSE
"189","10-1-3","7-2-6",120,30,0.25,40,58,-0.860153567003983,0.805147801821668,FALSE,FALSE
"190","10-1-3","2-2-5",120,30,0.25,66,66,-0.14108555821795,0.556098823799075,FALSE,FALSE
"191","10-1-3","10-2-3",120,30,0.25,92,92,4.39886697394602,5.440874932372e-06,FALSE,TRUE
"192","10-1-3","4-2-3",120,30,0.25,74,42,-0.201059793158753,0.579674089816085,FALSE,FALSE
"193","10-1-3","4-2-4",120,30,0.25,37,67,1.66010888354205,0.0484462750563952,FALSE,TRUE
"194","10-1-3","1-2-5",120,30,0.25,31,85,-1.176030910883,0.880208737926611,FALSE,FALSE
"195","10-1-3","1-1-6",120,30,0.25,54,77,0.897764945233989,0.184655438507462,FALSE,FALSE
"196","10-1-3","1-1-1",120,30,0.25,88,48,-1.18397282021925,0.881788088943124,FALSE,FALSE
"197","10-1-3","3-2-6",120,30,0.25,77,38,-1.18919880242508,0.882819277163554,FALSE,FALSE
"198","10-1-3","6-2-3",120,30,0.25,83,44,1.17039439599166,0.120921144915103,FALSE,FALSE
"199","10-1-3","2-1-4",120,30,0.25,66,53,-1.44896998174723,0.92632701708676,FALSE,FALSE
"200","10-1-3","9-1-5",120,30,0.25,89,41,-1.04465792393841,0.851909450989509,FALSE,FALSE
"201","10-1-3","2-2-1",120,30,0.25,37,65,1.13797370583785,0.127565731020003,FALSE,FALSE
"202","10-1-3","7-2-4",120,30,0.25,63,80,0.870177565045775,0.192101687191502,FALSE,FALSE
"203","10-1-3","9-2-4",120,30,0.25,37,78,0.556796393500647,0.288833274120872,FALSE,FALSE
"204","10-1-3","6-1-3",120,30,0.25,85,46,0.47736488963021,0.316551155633302,FALSE,FALSE
"205","10-1-3","3-1-6",120,30,0.25,37,79,-0.577547755177679,0.718215255867104,FALSE,FALSE
"206","10-1-3","10-1-4",120,30,0.25,66,36,-0.266092350070993,0.604915956777672,FALSE,FALSE
"207","10-1-3","6-1-4",120,30,0.25,39,79,0.958266055638645,0.168964307896418,FALSE,FALSE
"208","10-1-3","7-2-1",120,30,0.25,72,71,-0.480464069918913,0.684551277054623,FALSE,FALSE
"209","10-1-3","7-1-4",120,30,0.25,40,62,0.479782286986877,0.315691104618245,FALSE,FALSE
"210","10-1-3","10-1-5",120,30,0.25,76,71,-0.364377581057816,0.642211962897694,FALSE,FALSE
"211","10-1-3","8-2-4",120,30,0.25,47,78,0.438336435214668,0.330571208755965,FALSE,FALSE
"212","10-1-3","2-2-4",120,30,0.25,33,86,-0.385839921967742,0.650192386559279,FALSE,FALSE
"213","10-1-3","2-1-1",120,30,0.25,81,66,-0.517960843066444,0.69775720512615,FALSE,FALSE
"214","10-1-3","5-2-1",120,30,0.25,34,74,0.363818471686273,0.357996784078603,FALSE,FALSE
"215","10-1-3","4-1-6",120,30,0.25,17,84,-0.0635366735138026,0.525330421508003,FALSE,FALSE
"216","10-1-3","9-1-6",120,30,0.25,51,91,0.588933953891964,0.277952789817561,FALSE,FALSE
"217","10-1-3","2-1-6",120,30,0.25,73,71,0.637348113808146,0.261949058745005,FALSE,FALSE
"218","10-1-3","2-1-5",120,30,0.25,86,49,-1.76628673713179,0.961326122227253,FALSE,FALSE
"219","10-1-3","8-2-1",120,30,0.25,37,82,0.889864558291224,0.186769308266874,FALSE,FALSE
"220","10-1-3","6-1-2",120,30,0.25,91,43,1.27971454138677,0.100322774289166,FALSE,FALSE
"221","10-1-3","3-1-3",120,30,0.25,56,76,1.97985073194881,0.0238601519289969,FALSE,TRUE
"222","10-1-3","8-2-6",120,30,0.25,61,40,0.784646546227811,0.216330415698832,FALSE,FALSE
"223","10-1-3","3-1-4",120,30,0.25,36,76,1.27716560986891,0.100771892739783,FALSE,FALSE
"224","10-1-3","1-2-2",120,30,0.25,15,82,0.35919272353864,0.359725459845476,FALSE,FALSE
"225","10-1-3","4-2-6",120,30,0.25,82,34,-2.66872598261886,0.996193023032299,FALSE,FALSE
"226","10-1-3","4-1-5",120,30,0.25,43,78,-0.785230537285783,0.783840792931832,FALSE,FALSE
"227","10-1-3","8-1-5",120,30,0.25,87,68,-2.39792660650696,0.991755915715694,FALSE,FALSE
"228","10-1-3","4-2-2",120,30,0.25,90,28,0.0253032824440027,0.489906527879493,FALSE,FALSE
"229","10-1-3","1-2-3",120,30,0.25,74,74,-0.375830346846157,0.646478487274452,FALSE,FALSE
"230","10-1-3","5-2-6",120,30,0.25,58,88,-0.799846444222649,0.788100114872791,FALSE,FALSE
"231","10-1-3","9-2-6",120,30,0.25,67,33,-1.72634056794102,0.957856919472827,FALSE,FALSE
"232","10-1-3","8-1-2",120,30,0.25,71,76,-1.05824552796578,0.855028240101122,FALSE,FALSE
"233","10-1-3","1-2-6",120,30,0.25,74,72,2.27810025265995,0.01136030260761,FALSE,TRUE
"234","10-1-3","1-2-4",120,30,0.25,64,83,-0.433664339133557,0.667733896955935,FALSE,FALSE
"235","10-1-3","5-1-6",120,30,0.25,21,89,-0.285204090917723,0.612256106816151,FALSE,FALSE
"236","2-1-2","10-2-5",120,30,0.25,53,85,-0.755135564500759,0.774916177044351,FALSE,FALSE
"237","2-1-2","6-2-6",120,30,0.25,87,46,-1.82121161411354,0.96571265215248,FALSE,FALSE
"238","2-1-2","5-2-2",120,30,0.25,71,54,0.0697762028469733,0.472185894189422,FALSE,FALSE
"239","2-1-2","7-1-1",120,30,0.25,69,85,1.41876937021639,0.0779831326455125,FALSE,FALSE
"240","2-1-2","3-1-5",120,30,0.25,67,72,-0.404663644580536,0.657137615488721,FALSE,FALSE
"241","2-1-2","2-2-3",120,30,0.25,66,33,-0.912991631401003,0.819376528547879,FALSE,FALSE
"242","2-1-2","8-1-4",120,30,0.25,45,62,-0.16407786322693,0.565165075894072,FALSE,FALSE
"243","2-1-2","1-1-5",120,30,0.25,83,68,2.26645943603068,0.0117116340307788,FALSE,TRUE
"244","2-1-2","7-2-2",120,30,0.25,64,49,-0.185395909863729,0.573540741865088,FALSE,FALSE
"245","2-1-2","4-1-3",120,30,0.25,16,73,0.117527806871939,0.453220905018223,FALSE,FALSE
"246","2-1-2","4-1-2",120,30,0.25,79,81,0.581896859421509,0.280318078027316,FALSE,FALSE
"247","2-1-2","3-2-5",120,30,0.25,73,55,0.608896557324398,0.271296503150405,FALSE,FALSE
"248","2-1-2","2-1-3",120,30,0.25,64,90,-1.91374485102866,0.972173617394916,FALSE,FALSE
"249","2-1-2","1-1-3",120,30,0.25,30,63,-2.09573310906654,0.981947063466409,FALSE,FALSE
"250","2-1-2","8-2-5",120,30,0.25,23,65,0.318141138134677,0.375188939853516,FALSE,FALSE
"251","2-1-2","5-1-2",120,30,0.25,85,32,0.37910268196043,0.352305807389648,FALSE,FALSE
"252","2-1-2","6-1-6",120,30,0.25,87,14,-2.17199672802132,0.985072045142529,FALSE,FALSE
"253","2-1-2","1-1-4",120,30,0.25,89,40,-1.41559409971312,0.921552810089265,FALSE,FALSE
"254","2-1-2","3-1-1",120,30,0.25,64,70,-0.240535117721182,0.595042278888918,FALSE,FALSE
"255","2-1-2","6-2-4",120,30,0.25,76,61,1.67606297027189,0.0468629294846947,FALSE,TRUE
"256","2-1-2","9-2-2",120,30,0.25,68,35,0.327252771129632,0.371738355295712,FALSE,FALSE
"257","2-1-2","4-1-4",120,30,0.25,59,73,-0.643063249731557,0.739908470212053,FALSE,FALSE
"258","2-1-2","7-2-3",120,30,0.25,77,86,-0.601662142196912,0.72630047257884,FALSE,FALSE
