"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"66","4-2-1","1-1-2",225,50,0.25,39,30,0.338927418294529,0.367332204407316,FALSE,FALSE
"67","4-2-1","6-2-5",225,50,0.25,33,35,0.0429480183397894,0.482871485469594,FALSE,FALSE
"68","4-2-1","3-2-1",225,50,0.25,51,12,-0.192538511553851,0.576339797832941,FALSE,FALSE
"69","4-2-1","3-2-2",225,50,0.25,28,41,0.268839661441466,0.39402653554409,FALSE,FALSE
"70","4-2-1","5-2-3",225,50,0.25,40,21,0.273229533323512,0.392338389537967,FALSE,FALSE
"71","4-2-1","10-1-6",225,50,0.25,47,23,1.01907514745839,0.154083645906489,FALSE,FALSE
"72","4-2-1","7-2-6",225,50,0.25,46,25,-0.589890680120269,0.722368028598138,FALSE,FALSE
"73","4-2-1","2-2-5",225,50,0.25,23,28,-1.79833096692543,0.963937712388299,FALSE,FALSE
"74","4-2-1","10-2-3",225,50,0.25,44,24,0.744324153392051,0.2283401961658,FALSE,FALSE
"75","4-2-1","4-2-3",225,50,0.25,29,39,-1.7298521385292,0.958171651843795,FALSE,FALSE
"76","4-2-1","4-2-4",225,50,0.25,45,22,-0.0133511467458638,0.505326178693638,FALSE,FALSE
"77","4-2-1","1-2-5",225,50,0.25,32,23,0.494829633772703,0.310360192217222,FALSE,FALSE
"78","4-2-1","1-1-6",225,50,0.25,48,16,1.37988642230494,0.083810808876899,FALSE,FALSE
"79","4-2-1","1-1-1",225,50,0.25,44,41,-1.00260065069081,0.841973209130876,FALSE,FALSE
"80","4-2-1","3-2-6",225,50,0.25,41,48,2.12361863279662,0.0168510231002722,FALSE,TRUE
"81","4-2-1","6-2-3",225,50,0.25,45,24,-0.403162104543176,0.656585512206064,FALSE,FALSE
"82","4-2-1","2-1-4",225,50,0.25,30,37,0,0.5,FALSE,FALSE
"83","4-2-1","9-1-5",225,50,0.25,34,41,0.500207613771852,0.308464448909763,FALSE,FALSE
"84","4-2-1","2-2-1",225,50,0.25,31,44,-0.677824388868823,0.751058477286799,FALSE,FALSE
"85","4-2-1","7-2-4",225,50,0.25,30,23,-0.861411043293065,0.805494152023599,FALSE,FALSE
"86","4-2-1","9-2-4",225,50,0.25,16,35,1.766095525897,0.0386899119844637,FALSE,TRUE
"87","4-2-1","6-1-3",225,50,0.25,45,25,1.14603214237712,0.125890926405504,FALSE,FALSE
"88","4-2-1","3-1-6",225,50,0.25,43,48,0.0158990750187223,0.493657453968967,FALSE,FALSE
"89","4-2-1","10-1-4",225,50,0.25,39,44,-0.337593489228338,0.632165225365811,FALSE,FALSE
"90","4-2-1","6-1-4",225,50,0.25,43,50,-0.123289885406881,0.549061224998497,FALSE,FALSE
"91","4-2-1","7-2-1",225,50,0.25,10,45,0.174574312188794,0.430707067248178,FALSE,FALSE
"92","4-2-1","7-1-4",225,50,0.25,11,48,1.88785993959169,0.0295223779108043,FALSE,TRUE
"93","4-2-1","10-1-5",225,50,0.25,5,46,-1.71048312133187,0.956411714007622,FALSE,FALSE
"94","4-2-1","8-2-4",225,50,0.25,35,42,1.02302124862776,0.153148899651193,FALSE,FALSE
"95","4-2-1","2-2-4",225,50,0.25,46,25,-0.565813509503115,0.714239719082255,FALSE,FALSE
"96","4-2-1","2-1-1",225,50,0.25,49,22,-0.634140032410042,0.737005280474727,FALSE,FALSE
"97","4-2-1","5-2-1",225,50,0.25,29,41,0.363638921216193,0.358063829379392,FALSE,FALSE
"98","4-2-1","4-1-6",225,50,0.25,40,35,0.0318596546432155,0.487291986612083,FALSE,FALSE
"99","4-2-1","9-1-6",225,50,0.25,50,17,2.20454076850486,0.0137431680557552,FALSE,TRUE
"100","4-2-1","2-1-6",225,50,0.25,31,36,-0.427546136603678,0.665509205777031,FALSE,FALSE
"101","4-2-1","2-1-5",225,50,0.25,31,44,-1.19426201848316,0.883812255030825,FALSE,FALSE
"102","4-2-1","8-2-1",225,50,0.25,25,47,0.325269208951667,0.372488666298198,FALSE,FALSE
"103","4-2-1","6-1-2",225,50,0.25,26,45,-0.405798428622345,0.657554643321864,FALSE,FALSE
"104","4-2-1","3-1-3",225,50,0.25,24,35,0.694365074829414,0.243726645182017,FALSE,FALSE
"105","4-2-1","8-2-6",225,50,0.25,27,38,-1.09158818723552,0.862492924678869,FALSE,FALSE
"106","4-2-1","3-1-4",225,50,0.25,33,38,0.253628636750894,0.399891235470217,FALSE,FALSE
"107","4-2-1","1-2-2",225,50,0.25,45,30,-1.6654732569425,0.952090812627319,FALSE,FALSE
"108","4-2-1","4-2-6",225,50,0.25,31,24,-0.763699762464897,0.77747690881541,FALSE,FALSE
"109","4-2-1","4-1-5",225,50,0.25,31,33,-0.987378046734619,0.838271328778922,FALSE,FALSE
"110","4-2-1","8-1-5",225,50,0.25,34,29,0.248218806831611,0.4019825579289,FALSE,FALSE
"111","4-2-1","4-2-2",225,50,0.25,19,50,-0.564194815177953,0.713689221991247,FALSE,FALSE
"112","4-2-1","1-2-3",225,50,0.25,46,26,0.679972887868091,0.248260814041369,FALSE,FALSE
"113","4-2-1","5-2-6",225,50,0.25,45,23,1.27682722193466,0.100831626330366,FALSE,FALSE
"114","4-2-1","9-2-6",225,50,0.25,24,44,0.757157328450534,0.224477805784193,FALSE,FALSE
"115","4-2-1","8-1-2",225,50,0.25,36,43,-1.46671731765957,0.928773515042845,FALSE,FALSE
"116","4-2-1","1-2-6",225,50,0.25,22,47,1.44211321408678,0.074635218938196,FALSE,FALSE
"117","4-2-1","1-2-4",225,50,0.25,47,25,0.691936317224455,0.24448866116256,FALSE,FALSE
"118","4-2-1","5-1-6",225,50,0.25,42,28,-0.75526322246702,0.774954469502182,FALSE,FALSE
"119","10-1-3","2-1-2",225,50,0.25,48,7,-0.454568645048495,0.675290201723909,FALSE,FALSE
"120","10-1-3","10-2-5",225,50,0.25,20,40,-1.12905008673692,0.87056164734015,FALSE,FALSE
"121","10-1-3","6-2-6",225,50,0.25,50,18,0.931364382788267,0.175832554189028,FALSE,FALSE
"122","10-1-3","5-2-2",225,50,0.25,36,51,1.07726602082296,0.140680718941034,FALSE,FALSE
"123","10-1-3","7-1-1",225,50,0.25,45,37,1.64470937382446,0.0500148794037669,FALSE,FALSE
"124","10-1-3","3-1-5",225,50,0.25,44,22,-0.924963202572533,0.822507475695689,FALSE,FALSE
"125","10-1-3","2-2-3",225,50,0.25,31,52,-0.988456952225025,0.838535546468256,FALSE,FALSE
"126","10-1-3","8-1-4",225,50,0.25,47,29,-0.0267323624703697,0.510663399584304,FALSE,FALSE
"127","10-1-3","1-1-5",225,50,0.25,41,40,0.717918864175033,0.236403657846388,FALSE,FALSE
"128","10-1-3","7-2-2",225,50,0.25,40,40,-0.866025403784439,0.806761884614384,FALSE,FALSE
"129","10-1-3","4-1-3",225,50,0.25,20,44,-0.88353232574104,0.811525637508309,FALSE,FALSE
"130","10-1-3","4-1-2",225,50,0.25,46,40,1.5671142512471,0.0585439943252909,FALSE,FALSE
"131","10-1-3","3-2-5",225,50,0.25,34,22,0.150988859856387,0.439992251847822,FALSE,FALSE
"132","10-1-3","2-1-3",225,50,0.25,39,14,0.625401783757763,0.265853695858481,FALSE,FALSE
"133","10-1-3","1-1-3",225,50,0.25,48,36,0.397705839334203,0.34542351629083,FALSE,FALSE
"134","10-1-3","8-2-5",225,50,0.25,24,44,0.975321304444756,0.164700452944018,FALSE,FALSE
"135","10-1-3","5-1-2",225,50,0.25,52,33,0.532028340548864,0.297353183500882,FALSE,FALSE
"136","10-1-3","6-1-6",225,50,0.25,29,37,-0.14857686863682,0.559056236727058,FALSE,FALSE
"137","10-1-3","1-1-4",225,50,0.25,41,22,0.201848442628558,0.420017604579931,FALSE,FALSE
"138","10-1-3","3-1-1",225,50,0.25,27,47,0.477219421937694,0.316602941205554,FALSE,FALSE
"139","10-1-3","6-2-4",225,50,0.25,48,18,-1.06543772488368,0.856661053598259,FALSE,FALSE
"140","10-1-3","9-2-2",225,50,0.25,52,32,-1.47375225236722,0.929725845781488,FALSE,FALSE
"141","10-1-3","4-1-4",225,50,0.25,21,45,-1.01186985181639,0.844199857074935,FALSE,FALSE
"142","10-1-3","7-2-3",225,50,0.25,50,42,0.674121149435874,0.250117147245436,FALSE,FALSE
"143","10-1-3","10-1-1",225,50,0.25,46,35,-0.190678073087681,0.575611090685977,FALSE,FALSE
"144","10-1-3","10-2-1",225,50,0.25,23,39,2.17853890165674,0.0146829696482852,FALSE,TRUE
"145","10-1-3","1-2-1",225,50,0.25,48,33,1.15341967216319,0.124369085411144,FALSE,FALSE
"146","10-1-3","5-1-3",225,50,0.25,42,18,-0.854949922675962,0.803710564300356,FALSE,FALSE
"147","10-1-3","3-1-2",225,50,0.25,24,38,-0.202325659555628,0.580168929327311,FALSE,FALSE
"148","10-1-3","2-2-2",225,50,0.25,37,44,0.70159779635431,0.241465013144224,FALSE,FALSE
"149","10-1-3","8-1-3",225,50,0.25,24,47,0.255263735121315,0.399259703744776,FALSE,FALSE
"150","10-1-3","2-2-6",225,50,0.25,27,50,-1.37710212272375,0.915759661739856,FALSE,FALSE
"151","10-1-3","10-2-2",225,50,0.25,27,49,-1.28612650575877,0.900800542487371,FALSE,FALSE
"152","10-1-3","7-1-6",225,50,0.25,23,39,-1.05648207605427,0.854625987256463,FALSE,FALSE
"153","10-1-3","8-1-6",225,50,0.25,27,53,1.36851821119249,0.0855749627942584,FALSE,FALSE
"154","10-1-3","7-2-5",225,50,0.25,19,25,0.225092573548455,0.410953629100236,FALSE,FALSE
"155","10-1-3","8-2-2",225,50,0.25,36,17,-0.0571661950475029,0.522793596725483,FALSE,FALSE
"156","10-1-3","6-1-5",225,50,0.25,33,33,0.211603684757579,0.416208117203806,FALSE,FALSE
"157","10-1-3","6-1-1",225,50,0.25,44,25,-1.3482456132939,0.91121030085997,FALSE,FALSE
"158","10-1-3","7-1-5",225,50,0.25,31,48,0.712857154400968,0.237967077128104,FALSE,FALSE
"159","10-1-3","3-2-3",225,50,0.25,33,33,0.185954753271812,0.426240122013625,FALSE,FALSE
"160","10-1-3","6-2-1",225,50,0.25,45,40,0.272939780960943,0.392449753133616,FALSE,FALSE
"161","10-1-3","9-2-5",225,50,0.25,38,19,0.812548447456013,0.208238499477109,FALSE,FALSE
"162","10-1-3","9-1-3",225,50,0.25,48,29,-1.04077990548967,0.851011145906227,FALSE,FALSE
"163","10-1-3","7-1-3",225,50,0.25,27,29,0.254158133437362,0.399686696721556,FALSE,FALSE
"164","10-1-3","9-2-1",225,50,0.25,36,50,0.306381676672686,0.379657028944748,FALSE,FALSE
"165","10-1-3","3-2-4",225,50,0.25,20,42,0.87339097280841,0.191225004847639,FALSE,FALSE
"166","10-1-3","5-2-5",225,50,0.25,49,25,-1.20571428571429,0.886036162589909,FALSE,FALSE
"167","10-1-3","9-1-1",225,50,0.25,47,46,0.330420745703494,0.370541034087446,FALSE,FALSE
"168","10-1-3","5-2-4",225,50,0.25,36,47,0.532940584872639,0.297037354969688,FALSE,FALSE
"169","10-1-3","5-1-5",225,50,0.25,27,29,1.68072314047288,0.0464083518388004,FALSE,TRUE
"170","10-1-3","9-1-4",225,50,0.25,27,40,1.66175747583597,0.048280705862108,FALSE,TRUE
"171","10-1-3","8-2-3",225,50,0.25,46,24,0.160849703346784,0.436105888632491,FALSE,FALSE
"172","10-1-3","8-1-1",225,50,0.25,38,19,-0.643267520902677,0.739974736347603,FALSE,FALSE
"173","10-1-3","10-2-4",225,50,0.25,29,47,1.34196459601256,0.0898037376479329,FALSE,FALSE
"174","10-1-3","10-1-2",225,50,0.25,48,16,-1.16282563677383,0.877549873306635,FALSE,FALSE
"175","10-1-3","7-1-2",225,50,0.25,6,47,1.85273422634634,0.0319602308727389,FALSE,TRUE
"176","10-1-3","6-2-2",225,50,0.25,40,40,0.202072594216369,0.419929986270002,FALSE,FALSE
"177","10-1-3","9-1-2",225,50,0.25,30,38,-3.3842638490745,0.99964315308336,FALSE,FALSE
"178","10-1-3","5-1-4",225,50,0.25,27,39,-1.19332882214628,0.883629690565692,FALSE,FALSE
"179","10-1-3","4-2-5",225,50,0.25,42,26,-0.403835725906062,0.656833238365582,FALSE,FALSE
"180","10-1-3","5-1-1",225,50,0.25,24,43,0.0392299335724456,0.484353534229874,FALSE,FALSE
"181","10-1-3","4-1-1",225,50,0.25,29,29,0.505417156760523,0.306632935530483,FALSE,FALSE
"182","10-1-3","10-2-6",225,50,0.25,31,49,2.78001811492014,0.00271779331026822,FALSE,TRUE
"183","10-1-3","1-1-2",225,50,0.25,39,14,-0.282439515245441,0.611196740488433,FALSE,FALSE
"184","10-1-3","6-2-5",225,50,0.25,50,8,1.42061099292535,0.0777149404493144,FALSE,FALSE
"185","10-1-3","3-2-1",225,50,0.25,37,38,1.35644171159045,0.0874793346704722,FALSE,FALSE
"186","10-1-3","3-2-2",225,50,0.25,54,30,-0.289391217365789,0.613858992428012,FALSE,FALSE
"187","10-1-3","5-2-3",225,50,0.25,36,49,0.75598126487141,0.224830214308374,FALSE,FALSE
"188","10-1-3","10-1-6",225,50,0.25,52,30,-0.481348122286298,0.684865449619661,FALSE,FALSE
"189","10-1-3","7-2-6",225,50,0.25,21,31,-1.03503533658863,0.849673795526892,FALSE,FALSE
"190","10-1-3","2-2-5",225,50,0.25,28,48,0.0215365246126974,0.491408833892709,FALSE,FALSE
"191","10-1-3","10-2-3",225,50,0.25,53,53,2.27786579743058,0.0113672873128676,FALSE,TRUE
"192","10-1-3","4-2-3",225,50,0.25,48,25,-0.476615318849659,0.683181963486025,FALSE,FALSE
"193","10-1-3","4-2-4",225,50,0.25,49,31,0.518475847365213,0.302063153664584,FALSE,FALSE
"194","10-1-3","1-2-5",225,50,0.25,31,37,0.597208674566919,0.275184034180303,FALSE,FALSE
"195","10-1-3","1-1-6",225,50,0.25,36,46,0.766187853913026,0.221782267204156,FALSE,FALSE
"196","10-1-3","1-1-1",225,50,0.25,48,36,-1.2383113633815,0.89219968402554,FALSE,FALSE
"197","10-1-3","3-2-6",225,50,0.25,53,34,-0.165281975330602,0.565638977349913,FALSE,FALSE
"198","10-1-3","6-2-3",225,50,0.25,52,39,0.417028828114149,0.338328660858212,FALSE,FALSE
"199","10-1-3","2-1-4",225,50,0.25,32,25,-1.68857724236953,0.954349762537337,FALSE,FALSE
"200","10-1-3","9-1-5",225,50,0.25,14,41,-0.11592895302867,0.546145575401129,FALSE,FALSE
"201","10-1-3","2-2-1",225,50,0.25,41,50,0.638130886756021,0.261694241069016,FALSE,FALSE
"202","10-1-3","7-2-4",225,50,0.25,49,16,-1.62946261786074,0.948392438867578,FALSE,FALSE
"203","10-1-3","9-2-4",225,50,0.25,8,48,-1.61561052497842,0.946910726552688,FALSE,FALSE
"204","10-1-3","6-1-3",225,50,0.25,17,49,-0.0806479644813397,0.532139039866061,FALSE,FALSE
"205","10-1-3","3-1-6",225,50,0.25,40,40,0.529237746757157,0.298320267348698,FALSE,FALSE
"206","10-1-3","10-1-4",225,50,0.25,45,19,0.213068323927487,0.415636835589628,FALSE,FALSE
"207","10-1-3","6-1-4",225,50,0.25,42,23,-0.644804337116259,0.740473004520509,FALSE,FALSE
"208","10-1-3","7-2-1",225,50,0.25,31,48,1.51607648330347,0.0647500069801635,FALSE,FALSE
"209","10-1-3","7-1-4",225,50,0.25,21,33,-0.23953910881464,0.594656212742012,FALSE,FALSE
"210","10-1-3","10-1-5",225,50,0.25,31,52,-1.23321772134741,0.891252727281274,FALSE,FALSE
"211","10-1-3","8-2-4",225,50,0.25,19,48,-0.472952651463459,0.681876520033302,FALSE,FALSE
"212","10-1-3","2-2-4",225,50,0.25,44,39,0.282848599083202,0.388646449062337,FALSE,FALSE
"213","10-1-3","2-1-1",225,50,0.25,31,51,-0.693303908340905,0.75594057457721,FALSE,FALSE
"214","10-1-3","5-2-1",225,50,0.25,46,48,0.226908382806019,0.410247491762726,FALSE,FALSE
"215","10-1-3","4-1-6",225,50,0.25,17,36,0.724105137268371,0.234500595463977,FALSE,FALSE
"216","10-1-3","9-1-6",225,50,0.25,6,47,-1.48780172721752,0.931598404973479,FALSE,FALSE
"217","10-1-3","2-1-6",225,50,0.25,24,45,-2.06620578578378,0.980595473609098,FALSE,FALSE
"218","10-1-3","2-1-5",225,50,0.25,7,48,-1.76776695296637,0.961450064128229,FALSE,FALSE
"219","10-1-3","8-2-1",225,50,0.25,33,52,0.477923763543895,0.316352233532229,FALSE,FALSE
"220","10-1-3","6-1-2",225,50,0.25,52,23,0.689397155966839,0.245286686340078,FALSE,FALSE
"221","10-1-3","3-1-3",225,50,0.25,46,34,0.671550736844851,0.25093487455546,FALSE,FALSE
"222","10-1-3","8-2-6",225,50,0.25,18,37,-0.107624400500126,0.542853179693983,FALSE,FALSE
"223","10-1-3","3-1-4",225,50,0.25,42,40,0.148428370155862,0.441002355947479,FALSE,FALSE
"224","10-1-3","1-2-2",225,50,0.25,42,23,0.397857995241947,0.345367432213643,FALSE,FALSE
"225","10-1-3","4-2-6",225,50,0.25,22,40,0.941583818138399,0.173202878846119,FALSE,FALSE
"226","10-1-3","4-1-5",225,50,0.25,45,32,-1.07496769977314,0.858805405100659,FALSE,FALSE
"227","10-1-3","8-1-5",225,50,0.25,51,33,0.517472827589718,0.302413066203028,FALSE,FALSE
"228","10-1-3","4-2-2",225,50,0.25,21,45,-1.68644975302732,0.954145397301723,FALSE,FALSE
"229","10-1-3","1-2-3",225,50,0.25,41,41,1.30299888583447,0.0962875709717185,FALSE,FALSE
"230","10-1-3","5-2-6",225,50,0.25,17,39,0.418759134241768,0.337696086802234,FALSE,FALSE
"231","10-1-3","9-2-6",225,50,0.25,50,31,-0.0583000729426137,0.523245195292093,FALSE,FALSE
"232","10-1-3","8-1-2",225,50,0.25,40,43,-1.14830512110797,0.874578687118223,FALSE,FALSE
"233","10-1-3","1-2-6",225,50,0.25,32,32,-1.39642400437689,0.918706574636823,FALSE,FALSE
"234","10-1-3","1-2-4",225,50,0.25,50,31,-0.446967225893372,0.672550638108131,FALSE,FALSE
"235","10-1-3","5-1-6",225,50,0.25,44,25,0.337061403323474,0.368035306166938,FALSE,FALSE
"236","2-1-2","10-2-5",225,50,0.25,50,12,0.10690449676497,0.457432372867775,FALSE,FALSE
"237","2-1-2","6-2-6",225,50,0.25,50,23,-1.55559714938889,0.940098041496157,FALSE,FALSE
"238","2-1-2","5-2-2",225,50,0.25,46,35,0.54343250829989,0.293416024132229,FALSE,FALSE
"239","2-1-2","7-1-1",225,50,0.25,48,42,0.68745391358779,0.245898366610413,FALSE,FALSE
"240","2-1-2","3-1-5",225,50,0.25,45,19,0.742065541954352,0.229023812999616,FALSE,FALSE
"241","2-1-2","2-2-3",225,50,0.25,38,20,-0.408976006354183,0.658721365348859,FALSE,FALSE
"242","2-1-2","8-1-4",225,50,0.25,13,49,-0.855964653345877,0.803991334453958,FALSE,FALSE
"243","2-1-2","1-1-5",225,50,0.25,36,50,-1.47938581021954,0.930481384812095,FALSE,FALSE
"244","2-1-2","7-2-2",225,50,0.25,14,49,1.52099016391205,0.0641311528394883,FALSE,FALSE
"245","2-1-2","4-1-3",225,50,0.25,45,23,1.74348488680418,0.0406244759786187,FALSE,TRUE
"246","2-1-2","4-1-2",225,50,0.25,32,32,1.20844384994154,0.113438290779309,FALSE,FALSE
"247","2-1-2","3-2-5",225,50,0.25,32,33,1.90263156892036,0.0285443184368454,FALSE,TRUE
"248","2-1-2","2-1-3",225,50,0.25,53,23,-0.491849987381358,0.688587302047868,FALSE,FALSE
"249","2-1-2","1-1-3",225,50,0.25,48,52,-0.165584197398264,0.565757907872715,FALSE,FALSE
"250","2-1-2","8-2-5",225,50,0.25,42,26,0.90863038328864,0.181772631482211,FALSE,FALSE
"251","2-1-2","5-1-2",225,50,0.25,50,40,0.129919670870584,0.448314990543791,FALSE,FALSE
"252","2-1-2","6-1-6",225,50,0.25,47,20,-1.04132389020198,0.851137373690297,FALSE,FALSE
"253","2-1-2","1-1-4",225,50,0.25,12,50,0.409800570932384,0.34097612368734,FALSE,FALSE
"254","2-1-2","3-1-1",225,50,0.25,44,40,0.958315701612584,0.168951794271287,FALSE,FALSE
"255","2-1-2","6-2-4",225,50,0.25,38,47,1.44074882654007,0.0748278276595269,FALSE,FALSE
"256","2-1-2","9-2-2",225,50,0.25,52,37,0.366285317976211,0.357076092031673,FALSE,FALSE
"257","2-1-2","4-1-4",225,50,0.25,37,16,-1.35622245201122,0.912485799772697,FALSE,FALSE
"258","2-1-2","7-2-3",225,50,0.25,28,44,1.17821354401927,0.119355742185634,FALSE,FALSE
"259","2-1-2","10-1-1",225,50,0.25,12,41,-1.33891109743301,0.909700191753038,FALSE,FALSE
