"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"152","10-1-3","7-1-6",120,50,0.25,32,51,-0.346172549711368,0.635393478500481,FALSE,FALSE
"153","10-1-3","8-1-6",120,50,0.25,43,30,0.179390686011091,0.428815472124467,FALSE,FALSE
"154","10-1-3","7-2-5",120,50,0.25,27,2,0.430331482911935,0.33347726434641,FALSE,FALSE
"155","10-1-3","8-2-2",120,50,0.25,47,47,-0.17014276276059,0.567551068025685,FALSE,FALSE
"156","10-1-3","6-1-5",120,50,0.25,31,55,-0.148406440679474,0.558988991284352,FALSE,FALSE
"157","10-1-3","6-1-1",120,50,0.25,38,55,-0.476741971575903,0.683227064246255,FALSE,FALSE
"158","10-1-3","7-1-5",120,50,0.25,10,45,1.63663417676994,0.0508534650155468,FALSE,FALSE
"159","10-1-3","3-2-3",120,50,0.25,46,22,-0.353948100156505,0.638311110689569,FALSE,FALSE
"160","10-1-3","6-2-1",120,50,0.25,47,40,0.425834032017152,0.335114393387834,FALSE,FALSE
"161","10-1-3","9-2-5",120,50,0.25,24,48,-1.4215099856383,0.922415723659136,FALSE,FALSE
"162","10-1-3","9-1-3",120,50,0.25,17,41,-0.298941546454943,0.617507676880563,FALSE,FALSE
"163","10-1-3","7-1-3",120,50,0.25,42,21,0.335346810023887,0.368681743296347,FALSE,FALSE
"164","10-1-3","9-2-1",120,50,0.25,29,55,1.12426508050087,0.130450293789161,FALSE,FALSE
"165","10-1-3","3-2-4",120,50,0.25,22,46,-0.157310266736225,0.562499835342428,FALSE,FALSE
"166","10-1-3","5-2-5",120,50,0.25,27,41,1.14686780482899,0.125718130273688,FALSE,FALSE
"167","10-1-3","9-1-1",120,50,0.25,45,45,1.08537470858605,0.138877864669949,FALSE,FALSE
"168","10-1-3","5-2-4",120,50,0.25,17,55,1.38560575337549,0.0829336602325198,FALSE,FALSE
"169","10-1-3","5-1-5",120,50,0.25,43,45,-0.0208686878830572,0.508324797684141,FALSE,FALSE
"170","10-1-3","9-1-4",120,50,0.25,48,45,-1.94500329692757,0.974112709246532,FALSE,FALSE
"171","10-1-3","8-2-3",120,50,0.25,47,41,-2.32959251306867,0.990086150880013,FALSE,FALSE
"172","10-1-3","8-1-1",120,50,0.25,41,17,0.0768706833741282,0.469363209898417,FALSE,FALSE
"173","10-1-3","10-2-4",120,50,0.25,42,42,1.07352735614597,0.14151728570235,FALSE,FALSE
"174","10-1-3","10-1-2",120,50,0.25,29,55,-1.78283039962272,0.962693042201606,FALSE,FALSE
"175","10-1-3","7-1-2",120,50,0.25,3,51,-0.887424521657999,0.812574806917757,FALSE,FALSE
"176","10-1-3","6-2-2",120,50,0.25,28,53,0.516380804730434,0.302794234824495,FALSE,FALSE
"177","10-1-3","9-1-2",120,50,0.25,24,48,-1.27816444086805,0.899404274387071,FALSE,FALSE
"178","10-1-3","5-1-4",120,50,0.25,26,43,2.17938204724313,0.0146516493358506,FALSE,TRUE
"179","10-1-3","4-2-5",120,50,0.25,35,35,0.698892484024082,0.242309612459552,FALSE,FALSE
"180","10-1-3","5-1-1",120,50,0.25,42,45,-0.0849411985729376,0.533845930801324,FALSE,FALSE
"181","10-1-3","4-1-1",120,50,0.25,33,34,0.77755555376752,0.218415535966344,FALSE,FALSE
"182","10-1-3","10-2-6",120,50,0.25,51,27,0.498888757141737,0.308928877433484,FALSE,FALSE
"183","10-1-3","1-1-2",120,50,0.25,38,46,0.629083777605334,0.264647105154046,FALSE,FALSE
"184","10-1-3","6-2-5",120,50,0.25,51,27,-1.42314582300432,0.922653056453037,FALSE,FALSE
"185","10-1-3","3-2-1",120,50,0.25,30,53,-0.36967239813205,0.644186699880257,FALSE,FALSE
"186","10-1-3","3-2-2",120,50,0.25,44,38,-1.7574996388871,0.960583658327397,FALSE,FALSE
"187","10-1-3","5-2-3",120,50,0.25,26,54,0.431433485952956,0.333076603092423,FALSE,FALSE
"188","10-1-3","10-1-6",120,50,0.25,30,42,0.114220464086684,0.454531515037744,FALSE,FALSE
"189","10-1-3","7-2-6",120,50,0.25,24,35,-1.04926277974223,0.852971404258287,FALSE,FALSE
"190","10-1-3","2-2-5",120,50,0.25,39,39,0.55463267748647,0.289572966509659,FALSE,FALSE
"191","10-1-3","10-2-3",120,50,0.25,55,55,2.1252305449838,0.0167836902403853,FALSE,TRUE
"192","10-1-3","4-2-3",120,50,0.25,44,25,0.0873862897505303,0.465182233440803,FALSE,FALSE
"193","10-1-3","4-2-4",120,50,0.25,22,40,1.00043280677205,0.158550550026431,FALSE,FALSE
"194","10-1-3","1-2-5",120,50,0.25,18,51,0.245976018507236,0.402850398360103,FALSE,FALSE
"195","10-1-3","1-1-6",120,50,0.25,32,46,0.457125750279417,0.323790331376017,FALSE,FALSE
"196","10-1-3","1-1-1",120,50,0.25,52,28,-1.48280745503857,0.930937212603228,FALSE,FALSE
"197","10-1-3","3-2-6",120,50,0.25,46,22,-0.0655459444734269,0.526130336720444,FALSE,FALSE
"198","10-1-3","6-2-3",120,50,0.25,50,26,0.459857077219141,0.322809405534763,FALSE,FALSE
"199","10-1-3","2-1-4",120,50,0.25,40,32,-0.135989524173487,0.554085218736131,FALSE,FALSE
"200","10-1-3","9-1-5",120,50,0.25,53,24,-1.64964701330469,0.950492423295003,FALSE,FALSE
"201","10-1-3","2-2-1",120,50,0.25,22,39,1.06637384130109,0.143127340889725,FALSE,FALSE
"202","10-1-3","7-2-4",120,50,0.25,38,48,1.78267609488829,0.0373195224361487,FALSE,TRUE
"203","10-1-3","9-2-4",120,50,0.25,22,47,-0.643800542003028,0.74014760886796,FALSE,FALSE
"204","10-1-3","6-1-3",120,50,0.25,51,27,0.477882914735769,0.316366771203659,FALSE,FALSE
"205","10-1-3","3-1-6",120,50,0.25,22,47,-0.746808628723513,0.772410456848059,FALSE,FALSE
"206","10-1-3","10-1-4",120,50,0.25,39,21,0.100738878412118,0.459878873917064,FALSE,FALSE
"207","10-1-3","6-1-4",120,50,0.25,23,47,-0.581435513580556,0.719526515879988,FALSE,FALSE
"208","10-1-3","7-2-1",120,50,0.25,43,42,-0.958095989721064,0.830992821252075,FALSE,FALSE
"209","10-1-3","7-1-4",120,50,0.25,24,36,-0.497946603233852,0.690739160736514,FALSE,FALSE
"210","10-1-3","10-1-5",120,50,0.25,45,42,-0.195364756717756,0.577446297480265,FALSE,FALSE
"211","10-1-3","8-2-4",120,50,0.25,28,47,-0.963914591126082,0.832455626067571,FALSE,FALSE
"212","10-1-3","2-2-4",120,50,0.25,20,51,-0.281220495910702,0.610729357360253,FALSE,FALSE
"213","10-1-3","2-1-1",120,50,0.25,48,39,-0.119488029849811,0.54755563855472,FALSE,FALSE
"214","10-1-3","5-2-1",120,50,0.25,20,44,-0.0869048189253482,0.5346264154667,FALSE,FALSE
"215","10-1-3","4-1-6",120,50,0.25,10,50,-1.11078173624424,0.866668845139135,FALSE,FALSE
"216","10-1-3","9-1-6",120,50,0.25,30,54,1.11088886666222,0.133308094137451,FALSE,FALSE
"217","10-1-3","2-1-6",120,50,0.25,43,42,-1.0811541902357,0.860185734246104,FALSE,FALSE
"218","10-1-3","2-1-5",120,50,0.25,51,29,-0.105088048125911,0.541847028498301,FALSE,FALSE
"219","10-1-3","8-2-1",120,50,0.25,22,49,-0.882822398061039,0.811333881563711,FALSE,FALSE
"220","10-1-3","6-1-2",120,50,0.25,54,26,0.78068916505773,0.217492667363264,FALSE,FALSE
"221","10-1-3","3-1-3",120,50,0.25,33,45,0.925411611837327,0.177375920494305,FALSE,FALSE
"222","10-1-3","8-2-6",120,50,0.25,37,24,0.369086622098433,0.356031580059108,FALSE,FALSE
"223","10-1-3","3-1-4",120,50,0.25,21,45,1.97555542497486,0.0241025756905995,FALSE,TRUE
"224","10-1-3","1-2-2",120,50,0.25,9,49,0.354347413201334,0.36153926959762,FALSE,FALSE
"225","10-1-3","4-2-6",120,50,0.25,49,21,-0.941978738434139,0.826898237261766,FALSE,FALSE
"226","10-1-3","4-1-5",120,50,0.25,26,47,0.357109048061966,0.360505085558936,FALSE,FALSE
"227","10-1-3","8-1-5",120,50,0.25,52,41,0.0928569344907672,0.463008609582773,FALSE,FALSE
"228","10-1-3","4-2-2",120,50,0.25,53,16,1.03792634860152,0.149652172787283,FALSE,FALSE
"229","10-1-3","1-2-3",120,50,0.25,44,44,1.10158211045179,0.135321694624851,FALSE,FALSE
"230","10-1-3","5-2-6",120,50,0.25,34,52,0.105991518073727,0.457794540937238,FALSE,FALSE
"231","10-1-3","9-2-6",120,50,0.25,39,19,-0.786953593472327,0.784345483698064,FALSE,FALSE
"232","10-1-3","8-1-2",120,50,0.25,42,45,-1.02778850273254,0.847975337160405,FALSE,FALSE
"233","10-1-3","1-2-6",120,50,0.25,44,43,0.653701446682925,0.256652085517413,FALSE,FALSE
"234","10-1-3","1-2-4",120,50,0.25,38,50,-0.387504411374902,0.650808590129079,FALSE,FALSE
"235","10-1-3","5-1-6",120,50,0.25,13,53,0.185413542279514,0.426452343687678,FALSE,FALSE
"236","2-1-2","10-2-5",120,50,0.25,31,51,-0.760243596042786,0.776445504958218,FALSE,FALSE
"237","2-1-2","6-2-6",120,50,0.25,52,27,0.0930260509419063,0.462941432648897,FALSE,FALSE
"238","2-1-2","5-2-2",120,50,0.25,42,32,0.469168464007384,0.319474612517264,FALSE,FALSE
"239","2-1-2","7-1-1",120,50,0.25,41,50,0.534434617658167,0.29652043685179,FALSE,FALSE
"240","2-1-2","3-1-5",120,50,0.25,40,43,0.747309681990901,0.227438324745972,FALSE,FALSE
"241","2-1-2","2-2-3",120,50,0.25,40,20,-1.23881884516968,0.892293703368633,FALSE,FALSE
"242","2-1-2","8-1-4",120,50,0.25,27,37,0.0611735542714639,0.475610495455705,FALSE,FALSE
"243","2-1-2","1-1-5",120,50,0.25,49,40,3.10944359263556,0.000937200355271006,FALSE,TRUE
"244","2-1-2","7-2-2",120,50,0.25,38,29,-1.30341463825871,0.903783379176208,FALSE,FALSE
"245","2-1-2","4-1-3",120,50,0.25,9,43,-0.423287315577077,0.663957176136164,FALSE,FALSE
"246","2-1-2","4-1-2",120,50,0.25,47,48,1.37707371028064,0.0842447299017032,FALSE,FALSE
"247","2-1-2","3-2-5",120,50,0.25,44,33,0.0617605654987961,0.475376753839963,FALSE,FALSE
"248","2-1-2","2-1-3",120,50,0.25,38,54,-0.45992653246748,0.67721552252001,FALSE,FALSE
"249","2-1-2","1-1-3",120,50,0.25,18,38,-1.98245614035088,0.976285894202861,FALSE,FALSE
"250","2-1-2","8-2-5",120,50,0.25,14,39,0.585053281579842,0.279255945429403,FALSE,FALSE
"251","2-1-2","5-1-2",120,50,0.25,51,19,0.878256161758597,0.189902360098209,FALSE,FALSE
"252","2-1-2","6-1-6",120,50,0.25,51,8,0.177122977108019,0.42970589707148,FALSE,FALSE
"253","2-1-2","1-1-4",120,50,0.25,52,23,-2.81503838686459,0.997561429608831,FALSE,FALSE
"254","2-1-2","3-1-1",120,50,0.25,38,42,-0.529900536931407,0.701909553060987,FALSE,FALSE
"255","2-1-2","6-2-4",120,50,0.25,45,36,2.49016130850328,0.00638425645050156,FALSE,TRUE
"256","2-1-2","9-2-2",120,50,0.25,41,21,1.00397418356961,0.15769552870787,FALSE,FALSE
"257","2-1-2","4-1-4",120,50,0.25,35,43,-0.396831303019908,0.654254067237372,FALSE,FALSE
"258","2-1-2","7-2-3",120,50,0.25,45,51,-1.17104638657577,0.879209933859635,FALSE,FALSE
