"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"68","4-2-1","3-2-1",150,50,0.25,52,13,0.1476004959385,0.441329031842975,FALSE,FALSE
"69","4-2-1","3-2-2",150,50,0.25,49,46,0.223408300775437,0.411608872248955,FALSE,FALSE
"70","4-2-1","5-2-3",150,50,0.25,42,23,-0.836873714129612,0.798668221473195,FALSE,FALSE
"71","4-2-1","10-1-6",150,50,0.25,33,39,-1.53136675541971,0.937160612208563,FALSE,FALSE
"72","4-2-1","7-2-6",150,50,0.25,44,11,2.20934341991177,0.0135753816285704,FALSE,TRUE
"73","4-2-1","2-2-5",150,50,0.25,19,52,-0.67538163350597,0.750283334353159,FALSE,FALSE
"74","4-2-1","10-2-3",150,50,0.25,50,52,-0.180737845463184,0.571713324216417,FALSE,FALSE
"75","4-2-1","4-2-3",150,50,0.25,42,32,-1.14564392373896,0.874028742421596,FALSE,FALSE
"76","4-2-1","4-2-4",150,50,0.25,21,50,-0.718132498717532,0.763662203244206,FALSE,FALSE
"77","4-2-1","1-2-5",150,50,0.25,45,39,0.0941741911594837,0.462485393056495,FALSE,FALSE
"78","4-2-1","1-1-6",150,50,0.25,28,30,0.482377084169345,0.314769048530184,FALSE,FALSE
"79","4-2-1","1-1-1",150,50,0.25,45,39,0.309429485238304,0.378497422098123,FALSE,FALSE
"80","4-2-1","3-2-6",150,50,0.25,40,48,-1.50840342709648,0.93427434678142,FALSE,FALSE
"81","4-2-1","6-2-3",150,50,0.25,51,45,-1.54548755093542,0.938885811093096,FALSE,FALSE
"82","4-2-1","2-1-4",150,50,0.25,32,41,0.733756195375421,0.231548671208982,FALSE,FALSE
"83","4-2-1","9-1-5",150,50,0.25,35,43,0.105486802068583,0.457994770991409,FALSE,FALSE
"84","4-2-1","2-2-1",150,50,0.25,32,38,1.26147439240688,0.103568990212113,FALSE,FALSE
"85","4-2-1","7-2-4",150,50,0.25,24,42,-0.453212492778519,0.674802131236241,FALSE,FALSE
"86","4-2-1","9-2-4",150,50,0.25,23,47,0.243827796017652,0.403682095902619,FALSE,FALSE
"87","4-2-1","6-1-3",150,50,0.25,46,28,1.50465117395345,0.0662068911148457,FALSE,FALSE
"88","4-2-1","3-1-6",150,50,0.25,48,46,-0.665597922897657,0.747165932797875,FALSE,FALSE
"89","4-2-1","10-1-4",150,50,0.25,15,44,-0.83557274858735,0.798302347553686,FALSE,FALSE
"90","4-2-1","6-1-4",150,50,0.25,41,44,-0.554068780644922,0.710234112559168,FALSE,FALSE
"91","4-2-1","7-2-1",150,50,0.25,30,27,0.207767430643666,0.417705282119255,FALSE,FALSE
"92","4-2-1","7-1-4",150,50,0.25,41,29,0.447097034282205,0.327402500129826,FALSE,FALSE
"93","4-2-1","10-1-5",150,50,0.25,16,50,2.19950808611733,0.0139209074034322,FALSE,TRUE
"94","4-2-1","8-2-4",150,50,0.25,47,13,-0.260179516704859,0.602637348193183,FALSE,FALSE
"95","4-2-1","2-2-4",150,50,0.25,18,49,-2.20661452434802,0.986329499313392,FALSE,FALSE
"96","4-2-1","2-1-1",150,50,0.25,26,39,0.294592956232719,0.384152421810843,FALSE,FALSE
"97","4-2-1","5-2-1",150,50,0.25,37,29,0.626606793816152,0.265458506934817,FALSE,FALSE
"98","4-2-1","4-1-6",150,50,0.25,25,43,1.59626713187972,0.0552145825303919,FALSE,FALSE
"99","4-2-1","9-1-6",150,50,0.25,51,17,-0.205364102322783,0.581356167642983,FALSE,FALSE
"100","4-2-1","2-1-6",150,50,0.25,49,52,0.978483073689245,0.163917729415028,FALSE,FALSE
"101","4-2-1","2-1-5",150,50,0.25,32,38,0.672000377263476,0.250791728073369,FALSE,FALSE
"102","4-2-1","8-2-1",150,50,0.25,12,45,-0.567646212197547,0.71486238930598,FALSE,FALSE
"103","4-2-1","6-1-2",150,50,0.25,27,47,1.54394518862195,0.0613008057901364,FALSE,FALSE
"104","4-2-1","3-1-3",150,50,0.25,9,43,2.57600566336907,0.00499745046147015,FALSE,TRUE
"105","4-2-1","8-2-6",150,50,0.25,40,34,-0.0542326144546641,0.521625081833131,FALSE,FALSE
"106","4-2-1","3-1-4",150,50,0.25,50,47,-0.685752278582737,0.753565333053446,FALSE,FALSE
"107","4-2-1","1-2-2",150,50,0.25,16,50,-0.194514320540988,0.577113408150081,FALSE,FALSE
"108","4-2-1","4-2-6",150,50,0.25,48,50,-0.895443008693564,0.814724840782313,FALSE,FALSE
"109","4-2-1","4-1-5",150,50,0.25,33,33,-2.12244908044724,0.983099977814176,FALSE,FALSE
"110","4-2-1","8-1-5",150,50,0.25,18,50,0.430929789051288,0.333259711314867,FALSE,FALSE
"111","4-2-1","4-2-2",150,50,0.25,22,44,-0.720927202005062,0.764522847229141,FALSE,FALSE
"112","4-2-1","1-2-3",150,50,0.25,52,49,-1.66478022954073,0.952021695158348,FALSE,FALSE
"113","4-2-1","5-2-6",150,50,0.25,41,44,-0.43973712749597,0.669936245531624,FALSE,FALSE
"114","4-2-1","9-2-6",150,50,0.25,25,47,-0.597312547347606,0.724850635593505,FALSE,FALSE
"115","4-2-1","8-1-2",150,50,0.25,46,8,-0.706127892658627,0.75994569637353,FALSE,FALSE
"116","4-2-1","1-2-6",150,50,0.25,52,33,-0.15329630151408,0.560917691415837,FALSE,FALSE
"117","4-2-1","1-2-4",150,50,0.25,48,27,-0.938210419587739,0.825931857639299,FALSE,FALSE
"118","4-2-1","5-1-6",150,50,0.25,31,42,-0.323643783029561,0.626896131790037,FALSE,FALSE
"119","10-1-3","2-1-2",150,50,0.25,46,41,0.110540594275332,0.455990328768439,FALSE,FALSE
"120","10-1-3","10-2-5",150,50,0.25,42,39,-1.06808346450254,0.857258567982827,FALSE,FALSE
"121","10-1-3","6-2-6",150,50,0.25,50,27,-0.779290348518091,0.78209565061733,FALSE,FALSE
"122","10-1-3","5-2-2",150,50,0.25,38,55,0.953483943151806,0.170172463943303,FALSE,FALSE
"123","10-1-3","7-1-1",150,50,0.25,46,39,1.62273648601402,0.0523228741147277,FALSE,FALSE
"124","10-1-3","3-1-5",150,50,0.25,40,38,1.21959353655377,0.11130949891621,FALSE,FALSE
"125","10-1-3","2-2-3",150,50,0.25,50,33,0.511766315719159,0.304407283764633,FALSE,FALSE
"126","10-1-3","8-1-4",150,50,0.25,19,42,-0.0155737547966807,0.506212778108881,FALSE,FALSE
"127","10-1-3","1-1-5",150,50,0.25,41,27,0.783379648107235,0.21670210189511,FALSE,FALSE
"128","10-1-3","7-2-2",150,50,0.25,32,54,-1.0363754503432,0.849986490573,FALSE,FALSE
"129","10-1-3","4-1-3",150,50,0.25,44,49,-0.292405754072663,0.615011795362627,FALSE,FALSE
"130","10-1-3","4-1-2",150,50,0.25,52,12,0.292408889365357,0.384987006182671,FALSE,FALSE
"131","10-1-3","3-2-5",150,50,0.25,44,27,0.367179011501329,0.356742746994573,FALSE,FALSE
"132","10-1-3","2-1-3",150,50,0.25,51,21,0.97253247948841,0.165392857413384,FALSE,FALSE
"133","10-1-3","1-1-3",150,50,0.25,50,36,-0.0962913840971299,0.538355423107628,FALSE,FALSE
"134","10-1-3","8-2-5",150,50,0.25,41,19,-1.70830511375043,0.956210128528275,FALSE,FALSE
"135","10-1-3","5-1-2",150,50,0.25,35,48,-0.147542222712664,0.558647972265896,FALSE,FALSE
"136","10-1-3","6-1-6",150,50,0.25,25,42,1.33529967051746,0.0908891432169808,FALSE,FALSE
"137","10-1-3","1-1-4",150,50,0.25,47,33,-0.601059312749175,0.726099759100138,FALSE,FALSE
"138","10-1-3","3-1-1",150,50,0.25,24,48,-1.27816444086805,0.899404274387071,FALSE,FALSE
"139","10-1-3","6-2-4",150,50,0.25,49,19,-0.266517572230895,0.60507968601232,FALSE,FALSE
"140","10-1-3","9-2-2",150,50,0.25,52,27,0.4858027104744,0.313553526187761,FALSE,FALSE
"141","10-1-3","4-1-4",150,50,0.25,47,24,0.559149134075262,0.28802997219951,FALSE,FALSE
"142","10-1-3","7-2-3",150,50,0.25,35,44,1.72712319926939,0.0420727699842131,FALSE,TRUE
"143","10-1-3","10-1-1",150,50,0.25,23,46,1.43839184665023,0.0751614523596289,FALSE,FALSE
"144","10-1-3","10-2-1",150,50,0.25,15,54,-0.276409327632257,0.608883153359221,FALSE,FALSE
"145","10-1-3","1-2-1",150,50,0.25,49,33,0.780100426664619,0.217665882670835,FALSE,FALSE
"146","10-1-3","5-1-3",150,50,0.25,39,19,0.124255830548262,0.450556359158232,FALSE,FALSE
"147","10-1-3","3-1-2",150,50,0.25,26,40,0.656155171925123,0.255862144379174,FALSE,FALSE
"148","10-1-3","2-2-2",150,50,0.25,38,47,1.14022453143355,0.127096384901933,FALSE,FALSE
"149","10-1-3","8-1-3",150,50,0.25,15,55,0.665560328276997,0.252846085431998,FALSE,FALSE
"150","10-1-3","2-2-6",150,50,0.25,38,29,-0.569452997297493,0.71547562012515,FALSE,FALSE
"151","10-1-3","10-2-2",150,50,0.25,28,51,-0.686683051666035,0.753858760268502,FALSE,FALSE
"152","10-1-3","7-1-6",150,50,0.25,32,51,-1.68408267427152,0.953917153885989,FALSE,FALSE
"153","10-1-3","8-1-6",150,50,0.25,42,28,-0.383625763792772,0.649372079144267,FALSE,FALSE
"154","10-1-3","7-2-5",150,50,0.25,27,2,0.344265186329548,0.36532343159211,FALSE,FALSE
"155","10-1-3","8-2-2",150,50,0.25,46,47,-0.676209898183895,0.750546305483433,FALSE,FALSE
"156","10-1-3","6-1-5",150,50,0.25,12,53,0.321250415745916,0.374010314470093,FALSE,FALSE
"157","10-1-3","6-1-1",150,50,0.25,45,26,-1.26513627746967,0.897088759809911,FALSE,FALSE
"158","10-1-3","7-1-5",150,50,0.25,31,50,-0.242916970594224,0.595965140681282,FALSE,FALSE
"159","10-1-3","3-2-3",150,50,0.25,46,22,0.157310266736225,0.437500164657572,FALSE,FALSE
"160","10-1-3","6-2-1",150,50,0.25,46,40,-0.848492799017769,0.801918209446598,FALSE,FALSE
"161","10-1-3","9-2-5",150,50,0.25,30,42,-1.13078259445817,0.870926696204951,FALSE,FALSE
"162","10-1-3","9-1-3",150,50,0.25,40,16,0.308327406296755,0.378916606991612,FALSE,FALSE
"163","10-1-3","7-1-3",150,50,0.25,36,21,0.893325000573837,0.18584157670441,FALSE,FALSE
"164","10-1-3","9-2-1",150,50,0.25,29,55,1.39709928413707,0.0811918585333306,FALSE,FALSE
"165","10-1-3","3-2-4",150,50,0.25,21,44,1.51497834508236,0.0648889440865859,FALSE,FALSE
"166","10-1-3","5-2-5",150,50,0.25,29,42,-0.128674774496326,0.551192501759014,FALSE,FALSE
"167","10-1-3","9-1-1",150,50,0.25,49,18,-1.62667096346168,0.948096500581679,FALSE,FALSE
"168","10-1-3","5-2-4",150,50,0.25,40,41,2.07818618576983,0.0188461069740083,FALSE,TRUE
"169","10-1-3","5-1-5",150,50,0.25,42,45,-0.110423558144819,0.543963264662835,FALSE,FALSE
"170","10-1-3","9-1-4",150,50,0.25,47,44,-0.937137786389315,0.825656156641623,FALSE,FALSE
"171","10-1-3","8-2-3",150,50,0.25,16,39,0.833905481243739,0.20216712412788,FALSE,FALSE
"172","10-1-3","8-1-1",150,50,0.25,25,48,1.32522308167954,0.0925485859695423,FALSE,FALSE
"173","10-1-3","10-2-4",150,50,0.25,39,46,-0.529153201961095,0.701650411209036,FALSE,FALSE
"174","10-1-3","10-1-2",150,50,0.25,37,50,0.257563713164464,0.398371818844908,FALSE,FALSE
"175","10-1-3","7-1-2",150,50,0.25,35,48,1.06968111466681,0.142381434912503,FALSE,FALSE
"176","10-1-3","6-2-2",150,50,0.25,49,19,-2.49433112472504,0.993690262009684,FALSE,FALSE
"177","10-1-3","9-1-2",150,50,0.25,32,38,-1.00210582574378,0.841853757740034,FALSE,FALSE
"178","10-1-3","5-1-4",150,50,0.25,35,52,-0.960807914284561,0.831675620746995,FALSE,FALSE
"179","10-1-3","4-2-5",150,50,0.25,48,25,-2.49932423299212,0.993778479616697,FALSE,FALSE
"180","10-1-3","5-1-1",150,50,0.25,25,44,-1.21092430082878,0.887037790900838,FALSE,FALSE
"181","10-1-3","4-1-1",150,50,0.25,30,31,-0.577049800645107,0.718047092943434,FALSE,FALSE
"182","10-1-3","10-2-6",150,50,0.25,49,26,-0.979674457393276,0.836376580850818,FALSE,FALSE
"183","10-1-3","1-1-2",150,50,0.25,25,50,-0.854166260162505,0.8034935626076,FALSE,FALSE
"184","10-1-3","6-2-5",150,50,0.25,50,27,1.07819623562092,0.140473095760372,FALSE,FALSE
"185","10-1-3","3-2-1",150,50,0.25,29,52,1.23138267529083,0.109089886739371,FALSE,FALSE
"186","10-1-3","3-2-2",150,50,0.25,50,35,-0.125011627366194,0.549742827376508,FALSE,FALSE
"187","10-1-3","5-2-3",150,50,0.25,49,36,0.613678909130909,0.269713764042328,FALSE,FALSE
"188","10-1-3","10-1-6",150,50,0.25,46,23,-0.496436124065123,0.690206628209698,FALSE,FALSE
"189","10-1-3","7-2-6",150,50,0.25,24,34,-0.757810773540807,0.77571786408943,FALSE,FALSE
"190","10-1-3","2-2-5",150,50,0.25,39,47,0.706980398682045,0.239789329457414,FALSE,FALSE
"191","10-1-3","10-2-3",150,50,0.25,54,53,3.43940254509787,0.000291499822364316,FALSE,TRUE
"192","10-1-3","4-2-3",150,50,0.25,44,24,0.936821779269305,0.174425120161759,FALSE,FALSE
"193","10-1-3","4-2-4",150,50,0.25,50,33,-0.344279157847434,0.634681821519681,FALSE,FALSE
"194","10-1-3","1-2-5",150,50,0.25,18,46,1.11990205018416,0.13137775227119,FALSE,FALSE
"195","10-1-3","1-1-6",150,50,0.25,37,46,2.27207615010925,0.0115409556704903,FALSE,TRUE
"196","10-1-3","1-1-1",150,50,0.25,35,35,1.26270490811074,0.103347624753749,FALSE,FALSE
"197","10-1-3","3-2-6",150,50,0.25,50,8,1.28531470788484,0.0993411662960446,FALSE,FALSE
"198","10-1-3","6-2-3",150,50,0.25,27,30,0.143838990445615,0.442813806541093,FALSE,FALSE
"199","10-1-3","2-1-4",150,50,0.25,38,30,-0.481701788736882,0.68499109739522,FALSE,FALSE
"200","10-1-3","9-1-5",150,50,0.25,53,24,-0.549882337768229,0.708799960366706,FALSE,FALSE
"201","10-1-3","2-2-1",150,50,0.25,16,39,0.518874521662771,0.301924123033672,FALSE,FALSE
"202","10-1-3","7-2-4",150,50,0.25,37,48,1.42707169639437,0.0767796148968815,FALSE,FALSE
"203","10-1-3","9-2-4",150,50,0.25,32,52,0.773719932492793,0.219548215043311,FALSE,FALSE
"204","10-1-3","6-1-3",150,50,0.25,18,51,1.99513881678092,0.0230138708982432,FALSE,TRUE
"205","10-1-3","3-1-6",150,50,0.25,25,54,0.727323861838727,0.233513791936861,FALSE,FALSE
"206","10-1-3","10-1-4",150,50,0.25,38,20,1.78313538770424,0.0372821335688356,FALSE,TRUE
"207","10-1-3","6-1-4",150,50,0.25,51,44,0.0149270358506633,0.494045195416943,FALSE,FALSE
"208","10-1-3","7-2-1",150,50,0.25,48,7,-0.782868222027963,0.783147749880147,FALSE,FALSE
"209","10-1-3","7-1-4",150,50,0.25,23,36,-0.435168910512146,0.668280086369378,FALSE,FALSE
"210","10-1-3","10-1-5",150,50,0.25,45,42,-0.772964907013732,0.780228425205879,FALSE,FALSE
"211","10-1-3","8-2-4",150,50,0.25,51,9,1.08687266457794,0.138546544251718,FALSE,FALSE
"212","10-1-3","2-2-4",150,50,0.25,46,41,1.09690282011676,0.136341937915131,FALSE,FALSE
"213","10-1-3","2-1-1",150,50,0.25,37,54,0.185834696799426,0.426287197164387,FALSE,FALSE
"214","10-1-3","5-2-1",150,50,0.25,20,43,-0.634921254960015,0.737260113097182,FALSE,FALSE
"215","10-1-3","4-1-6",150,50,0.25,28,48,0.0753778361444409,0.469957046613374,FALSE,FALSE
"216","10-1-3","9-1-6",150,50,0.25,29,54,0.477556879217711,0.316482814067639,FALSE,FALSE
"217","10-1-3","2-1-6",150,50,0.25,43,42,1.38000982005695,0.0837918106443151,FALSE,FALSE
"218","10-1-3","2-1-5",150,50,0.25,21,38,2.10554822631383,0.0176218069899272,FALSE,TRUE
"219","10-1-3","8-2-1",150,50,0.25,21,48,0.482517491135503,0.31471918804144,FALSE,FALSE
"220","10-1-3","6-1-2",150,50,0.25,54,26,1.33538936128296,0.0908744724511592,FALSE,FALSE
"221","10-1-3","3-1-3",150,50,0.25,32,43,1.09263417903908,0.137277224874356,FALSE,FALSE
"222","10-1-3","8-2-6",150,50,0.25,19,38,0.998757466664682,0.158956097410776,FALSE,FALSE
"223","10-1-3","3-1-4",150,50,0.25,21,44,1.92177808589151,0.0273168434421772,FALSE,TRUE
"224","10-1-3","1-2-2",150,50,0.25,12,47,-0.489608325150561,0.687794457880231,FALSE,FALSE
"225","10-1-3","4-2-6",150,50,0.25,43,14,-1.57578624904181,0.942462463756105,FALSE,FALSE
"226","10-1-3","4-1-5",150,50,0.25,46,32,-0.253958750155232,0.600236286936493,FALSE,FALSE
"227","10-1-3","8-1-5",150,50,0.25,52,40,-1.89029124543173,0.97064049049967,FALSE,FALSE
"228","10-1-3","4-2-2",150,50,0.25,48,25,1.30197355393078,0.0964627131284692,FALSE,FALSE
"229","10-1-3","1-2-3",150,50,0.25,43,44,0.0679170334216026,0.472925839675867,FALSE,FALSE
"230","10-1-3","5-2-6",150,50,0.25,47,11,-0.426439873228109,0.665106323984904,FALSE,FALSE
"231","10-1-3","9-2-6",150,50,0.25,51,34,0.977784950956112,0.16409034780429,FALSE,FALSE
"232","10-1-3","8-1-2",150,50,0.25,41,44,-1.07295859109017,0.858355152151033,FALSE,FALSE
"233","10-1-3","1-2-6",150,50,0.25,43,43,1.69716902101352,0.0448323550806567,FALSE,TRUE
"234","10-1-3","1-2-4",150,50,0.25,52,33,-0.784516366572054,0.78363140884122,FALSE,FALSE
"235","10-1-3","5-1-6",150,50,0.25,20,43,-1.1960144570177,0.884154541276694,FALSE,FALSE
"236","2-1-2","10-2-5",150,50,0.25,30,51,-0.488999016623966,0.687578803471868,FALSE,FALSE
"237","2-1-2","6-2-6",150,50,0.25,51,26,-1.4972225513838,0.932832320341018,FALSE,FALSE
"238","2-1-2","5-2-2",150,50,0.25,42,31,1.01557187088586,0.154916652782493,FALSE,FALSE
"239","2-1-2","7-1-1",150,50,0.25,47,20,1.31535649288671,0.0941950600821477,FALSE,FALSE
"240","2-1-2","3-1-5",150,50,0.25,39,42,-1.1436999929629,0.873625961842512,FALSE,FALSE
"241","2-1-2","2-2-3",150,50,0.25,49,22,-0.0124341182825499,0.504960367683918,FALSE,FALSE
"242","2-1-2","8-1-4",150,50,0.25,27,36,0.597222222222222,0.275179512237103,FALSE,FALSE
"243","2-1-2","1-1-5",150,50,0.25,37,27,-0.387432510385938,0.650781980169077,FALSE,FALSE
"244","2-1-2","7-2-2",150,50,0.25,41,46,1.9387119611366,0.0262682106871595,FALSE,TRUE
"245","2-1-2","4-1-3",150,50,0.25,46,40,-0.225110334433286,0.589053279207399,FALSE,FALSE
"246","2-1-2","4-1-2",150,50,0.25,46,48,1.56566784136153,0.0587131993194007,FALSE,FALSE
"247","2-1-2","3-2-5",150,50,0.25,44,39,-0.903290687394742,0.816814181131671,FALSE,FALSE
"248","2-1-2","2-1-3",150,50,0.25,54,26,-1.83872842822807,0.967022430054273,FALSE,FALSE
"249","2-1-2","1-1-3",150,50,0.25,50,45,-1.0285912696499,0.848164108918149,FALSE,FALSE
"250","2-1-2","8-2-5",150,50,0.25,45,46,0.381024387829681,0.35159257611656,FALSE,FALSE
"251","2-1-2","5-1-2",150,50,0.25,43,45,1.69036371852763,0.0454791958641617,FALSE,TRUE
"252","2-1-2","6-1-6",150,50,0.25,51,49,0.927404272655309,0.176858336549236,FALSE,FALSE
"253","2-1-2","1-1-4",150,50,0.25,52,23,-0.746846918964076,0.772422014880596,FALSE,FALSE
"254","2-1-2","3-1-1",150,50,0.25,37,40,0.468997249414557,0.319535801050171,FALSE,FALSE
"255","2-1-2","6-2-4",150,50,0.25,45,36,1.36863827642928,0.0855561865306598,FALSE,FALSE
"256","2-1-2","9-2-2",150,50,0.25,39,19,0.372767491644787,0.354660749843334,FALSE,FALSE
"257","2-1-2","4-1-4",150,50,0.25,44,17,-0.0643433947757491,0.525651599507207,FALSE,FALSE
"258","2-1-2","7-2-3",150,50,0.25,34,29,-0.606757083366161,0.727993933423093,FALSE,FALSE
